id,good,bad
171,7,0
172,10,0
173,6,0
174,4,0
175,6,0
176,8,0
177,7,0
178,9,0
179,10,0
180,7,0
181,9,0
182,8,0
183,9,0
184,6,0
185,9,0
186,6,0
187,14,1
188,8,0
189,5,0
190,11,0
191,8,0
192,9,0
193,10,0
194,8,0
195,8,0
196,8,0
197,7,0
198,10,0
199,9,0
200,9,0
201,11,0
202,12,0
203,10,0
204,8,0
205,12,1
206,10,1
207,10,0
208,9,0
209,10,0
210,11,0
211,10,0
212,10,0
213,10,0
214,10,0
215,11,0
216,7,0
217,8,0
218,9,0
219,8,0
220,6,0
221,10,0
222,9,0
223,11,1
224,6,0
225,9,0
226,10,0
227,11,0
228,10,0
229,10,0
230,10,0
231,4,0
232,10,0
233,12,0
234,11,0
235,12,0
236,12,0
237,9,0
238,9,0
239,10,0
240,8,0
241,13,1
242,6,0
243,8,0
244,6,0
245,9,0
246,10,0
247,9,0
248,9,0
249,9,0
250,12,0
251,10,0
252,12,0
253,8,0
254,10,0
255,7,0
256,10,0
257,11,0
258,11,1
259,10,0
260,12,0
261,12,0
262,11,0
263,9,0
264,10,0
265,8,0
266,9,0
267,11,0
268,11,0
269,8,0
270,9,0
271,11,0
272,9,0
273,6,0
274,11,0
275,12,0
276,10,0
277,11,0
278,6,0
279,10,0
280,10,0
281,10,0
282,9,0
283,9,0
284,11,0
285,7,0
286,9,0
287,8,0
288,9,0
289,10,0
290,9,0
291,9,0
292,10,0
293,12,1
294,9,0
295,9,0
296,11,0
297,11,1
298,10,0
299,14,0
300,10,0
301,7,0
302,8,0
303,9,0
304,11,0
305,9,0
306,8,0
307,9,0
308,8,0
309,9,0
310,9,0
311,9,1
312,9,0
313,8,0
314,8,0
315,13,0
316,7,0
317,9,0
318,11,0
319,9,0
320,13,0
321,10,0
322,11,0
323,9,0
324,8,0
325,7,0
326,7,0
327,14,1
328,7,0
329,9,0
330,9,0
331,9,0
332,11,0
333,11,0
334,6,0
335,9,0
336,11,0
337,8,0
338,8,0
339,8,0
340,10,0
341,9,0
342,9,0
343,9,0
344,9,0
345,9,0
346,9,0
347,14,0
348,12,0
349,9,0
350,14,1
351,11,0
352,8,0
353,7,0
354,11,0
355,8,0
356,10,1
357,10,0
358,11,0
359,8,0
360,11,0
361,10,0
362,13,0
363,6,0
364,6,0
365,8,0
366,9,0
367,7,0
368,12,0
369,12,0
370,4,0
371,11,0
372,10,0
373,13,0
374,8,0
375,13,1
376,6,0
377,13,0
378,9,0
379,10,0
380,9,0
381,9,1
382,9,0
383,7,0
384,10,0
385,11,0
386,8,0
387,9,1
388,15,1
389,7,0
390,13,1
391,12,0
392,8,0
393,8,0
394,8,0
395,11,0
396,9,0
397,8,0
398,7,0
399,12,0
400,13,0
401,10,0
402,14,0
403,13,1
404,10,0
405,14,0
406,14,1
407,14,0
408,10,1
409,12,1
410,11,0
411,13,1
412,12,0
413,11,0
414,11,0
415,2,0
416,12,0
417,8,0
418,13,0
419,9,0
420,10,0
421,11,0
422,13,0
423,9,0
424,12,0
425,12,0
426,14,0
427,11,1
428,11,0
429,12,0
430,12,1
431,11,1
432,14,0
433,12,0
434,5,0
435,10,0
436,10,0
437,10,0
438,9,0
439,13,0
440,7,0
441,8,0
442,14,0
443,13,1
444,10,1
445,17,1
446,10,1
447,11,1
448,13,1
449,11,1
450,14,1
451,11,0
452,13,1
453,16,0
454,13,1
455,12,0
456,8,0
457,14,0
458,12,0
459,12,0
460,12,1
461,14,1
462,13,1
463,5,0
464,10,0
465,15,0
466,9,0
467,10,0
468,11,0
469,10,0
470,13,0
471,14,0
472,9,0
473,14,1
474,12,1
475,12,1
476,11,1
477,10,0
478,7,0
479,12,0
480,13,1
481,13,1
482,11,1
483,14,1
484,13,0
485,11,1
486,12,0
487,16,0
488,12,0
489,12,0
490,9,0
491,13,0
492,13,0
493,9,0
494,12,0
495,12,0
496,6,0
497,13,0
498,12,0
499,12,0
500,12,1
501,14,0
502,11,0
503,14,1
504,12,0
505,13,1
506,14,1
507,12,0
508,11,1
509,14,0
510,12,1
511,13,1
512,14,0
513,10,1
514,11,0
515,11,0
516,13,1
517,10,0
518,12,0
519,8,0
520,7,0
521,12,0
522,11,1
523,14,0
524,14,1
525,14,1
526,13,1
527,12,1
528,11,1
529,13,0
530,4,0
531,12,0
532,8,0
533,11,1
534,12,0
535,13,1
536,12,1
537,9,0
538,12,0
539,13,1
540,13,1
541,12,0
542,8,0
543,13,1
544,16,0
545,14,1
546,14,0
547,10,0
548,12,0
549,9,0
550,10,0
551,9,0
552,11,0
553,11,0
554,11,1
555,12,0
556,13,0
557,9,0
558,6,0
559,13,1
560,12,1
561,12,0
562,13,0
563,13,1
564,15,1
565,11,1
566,11,1
567,15,1
568,14,1
569,11,1
570,12,0
571,12,1
572,14,1
573,12,0
574,11,0
575,9,0
576,7,0
577,12,0
578,13,1
579,9,0
580,9,0
581,13,1
582,14,0
583,11,0
584,10,1
585,13,0
586,8,0
587,14,0
588,5,0
589,12,0
590,5,0
591,8,0
592,15,1
593,13,1
594,10,0
595,11,0
596,13,1
597,13,1
598,12,1
599,13,1
600,11,0
601,12,1
602,12,0
603,10,0
604,8,0
605,9,0
606,12,0
607,11,0
608,8,1
609,9,0
610,8,0
611,11,1
612,12,0
613,11,0
614,11,0
615,11,0
616,11,1
617,11,0
618,12,1
619,10,0
620,10,0
621,10,0
622,9,0
623,14,0
624,9,0
625,9,0
626,7,0
627,12,1
628,11,0
629,9,0
630,11,0
631,13,0
632,14,0
633,11,0
634,12,0
635,9,0
636,12,0
637,10,1
638,10,0
639,9,0
640,12,0
641,12,1
642,10,0
643,9,0
644,11,0
645,11,0
646,9,0
647,10,0
648,11,0
649,13,0
650,12,0
651,10,0
652,9,0
653,8,0
654,12,0
655,7,0
656,12,0
657,7,0
658,5,0
659,9,0
660,12,0
661,11,0
662,11,0
663,11,0
664,7,0
665,10,0
666,11,0
667,10,0
668,11,0
669,10,1
670,9,0
671,11,0
672,13,0
673,10,0
674,11,0
675,13,0
676,10,0
677,11,0
678,10,0
679,5,0
680,9,0
681,12,1
682,10,0
683,11,0
684,8,0
685,7,0
686,8,0
687,9,0
688,12,0
689,10,0
690,10,0
691,10,0
692,12,1
693,9,0
694,10,0
695,10,1
696,8,0
697,8,0
698,10,0
699,6,0
700,10,0
701,12,0
702,11,0
703,9,0
704,12,1
705,12,1
706,9,0
707,11,0
708,10,0
709,10,0
710,8,0
711,8,0
712,11,1
713,9,0
714,12,1
715,6,0
716,10,0
717,12,0
718,9,1
719,12,0
720,9,0
721,13,0
722,11,0
723,8,0
724,10,0
725,11,1
726,9,1
727,8,0
728,11,0
729,12,0
730,6,0
731,8,0
732,10,0
733,12,0
734,12,1
735,10,0
736,12,1
737,11,0
738,11,1
739,12,0
740,14,0
741,11,0
742,10,1
743,12,0
744,10,0
745,11,0
746,13,1
747,13,0
748,10,0
749,12,0
750,13,0
751,11,1
752,10,0
753,10,0
754,10,1
755,10,0
756,9,0
757,11,0
758,7,0
759,11,0
760,10,0
761,12,0
762,8,0
763,11,0
764,8,0
765,9,1
766,11,1
767,11,0
768,12,0
769,13,0
770,11,0
771,11,1
772,11,0
773,13,0
774,13,1
775,13,1
776,13,0
777,10,0
778,11,0
779,10,0
780,11,0
781,11,0
782,13,0
783,12,0
784,10,0
785,13,0
786,7,0
787,8,0
788,10,0
789,12,1
790,12,1
791,12,0
792,11,0
793,10,0
794,12,0
795,12,0
796,12,0
797,9,0
798,12,0
799,15,0
800,8,0
801,10,0
802,10,0
803,11,0
804,9,0
805,12,0
806,8,0
807,13,0
808,5,0
809,7,0
810,12,0
811,11,0
812,9,0
813,7,0
814,11,0
815,14,1
816,11,0
817,9,0
818,8,0
819,10,0
820,8,0
821,9,0
822,7,0
823,10,0
824,13,0
825,11,1
826,8,0
827,11,0
828,11,1
829,8,0
830,11,0
831,9,0
832,7,0
833,11,0
834,9,0
835,7,0
836,10,0
837,10,0
838,11,1
839,11,0
840,11,0
841,11,0
842,10,0
843,12,0
844,9,0
845,11,0
846,11,0
847,6,0
848,10,0
849,11,0
850,10,0
851,7,0
852,7,0
853,10,0
854,8,0
855,8,0
856,5,0
857,13,0
858,11,0
859,10,0
860,9,0
861,10,0
862,11,1
863,10,0
864,14,1
865,9,0
866,8,0
867,9,0
868,12,0
869,10,0
870,11,0
871,8,0
872,7,0
873,13,1
874,9,0
875,11,1
876,9,0
877,14,1
878,13,1
879,13,1
880,6,0
881,11,1
882,9,0
883,12,0
884,11,0
885,12,0
886,11,0
887,10,0
888,11,0
889,9,0
890,10,1
891,9,0
892,10,0
893,11,0
894,7,0
895,11,0
896,11,0
897,15,1
898,7,0
899,11,0
900,13,0
901,6,0
902,11,0
903,10,0
904,11,0
905,8,0
906,6,0
907,11,0
908,10,0
909,10,0
910,11,0
911,8,0
912,12,0
913,12,0
914,7,0
915,11,1
916,11,0
917,8,0
918,8,0
919,9,0
920,10,0
921,8,0
922,12,0
923,12,0
924,8,0
925,7,0
926,10,0
927,7,0
928,9,0
929,9,0
930,9,0
931,10,0
932,13,0
933,12,0
934,11,0
935,8,0
936,8,1
937,11,0
938,11,0
939,12,0
940,10,0
941,10,0
942,10,0
943,7,0
944,11,0
945,8,0
946,5,0
947,11,0
948,9,0
949,8,0
950,8,0
951,9,0
952,7,0
953,8,0
954,13,1
955,10,0
956,10,0
957,9,0
958,10,0
959,8,0
960,11,0
961,7,0
962,7,0
963,10,0
964,12,0
965,8,0
966,9,0
967,9,0
968,9,0
969,12,0
970,10,0
971,10,0
972,7,0
973,5,0
974,12,0
975,9,0
976,7,0
977,10,0
978,12,1
979,9,0
980,8,0
981,8,0
982,10,0
983,9,0
984,12,0
985,13,0
986,11,1
987,11,0
988,9,0
989,10,0
990,13,1
991,10,0
992,9,0
993,5,0
994,9,0
995,9,0
996,7,0
997,8,0
998,8,0
999,6,0
1000,12,0
1001,14,0
1002,10,0
1003,10,0
1004,9,0
1005,9,0
1006,10,0
1007,13,1
1008,13,1
1009,9,0
1010,13,0
1011,7,0
1012,8,0
1013,12,1
1014,5,0
1015,9,0
1016,14,0
1017,8,0
1018,9,0
1019,9,0
1020,11,0
1021,10,0
1022,9,0
1023,9,0
1024,7,0
1025,12,1
1026,9,0
1027,12,0
1028,12,0
1029,9,0
1030,10,0
1031,8,0
1032,12,0
1033,10,0
1034,9,0
1035,6,0
1036,12,0
1037,8,0
1038,10,0
1039,8,0
1040,11,0
1041,9,0
1042,13,1
1043,8,0
1044,9,0
1045,11,0
1046,9,0
1047,8,0
1048,10,0
1049,9,0
1050,10,0
1051,9,0
1052,9,0
1053,9,0
1054,9,0
1055,9,0
1056,9,0
1057,11,0
1058,10,0
1059,9,0
1060,8,0
1061,8,0
1062,10,0
1063,8,0
1064,11,0
1065,9,0
1066,9,0
1067,8,0
1068,10,0
1069,8,0
1070,10,1
1071,10,0
1072,11,0
1073,8,0
1074,11,0
1075,9,0
1076,9,0
1077,7,0
1078,10,0
1079,9,0
1080,12,0
1081,9,0
1082,10,0
1083,8,0
1084,9,0
1085,11,0
1086,11,0
1087,9,0
1088,10,0
1089,10,0
1090,10,0
1091,13,0
1092,8,0
1093,9,0
1094,8,0
1095,12,0
1096,11,0
1097,11,0
1098,10,0
1099,9,0
1100,13,0
1101,9,0
1102,9,0
1103,12,1
1104,7,0
1105,9,0
1106,9,0
1107,8,0
1108,11,0
1109,9,0
1110,9,0
1111,8,0
1112,9,0
1113,9,0
1114,13,0
1115,14,1
1116,11,0
1117,10,0
1118,9,0
1119,9,0
1120,11,0
1121,8,0
1122,7,0
1123,8,0
1124,8,0
1125,9,0
1126,11,0
1127,9,0
1128,11,0
1129,11,0
1130,12,0
1131,9,0
1132,8,0
1133,10,0
1134,10,0
1135,10,0
1136,7,0
1137,8,0
1138,7,0
1139,9,0
1140,10,0
1141,11,0
1142,9,0
1143,10,0
1144,8,0
1145,14,1
1146,11,0
1147,9,0
1148,10,0
1149,7,0
1150,13,0
1151,11,0
1152,10,1
1153,14,1
1154,10,0
1155,14,1
1156,10,0
1157,10,1
1158,9,0
1159,10,0
1160,9,0
1161,9,0
1162,8,0
1163,10,1
1164,10,0
1165,8,0
1166,10,0
1167,9,0
1168,11,0
1169,11,0
1170,12,0
1171,10,0
1172,10,1
1173,12,1
1174,10,0
1175,9,0
1176,10,0
1177,9,0
1178,8,0
1179,10,0
1180,13,1
1181,9,0
1182,8,0
1183,9,0
1184,10,0
1185,8,0
1186,10,0
1187,10,0
1188,10,0
1189,13,1
1190,10,0
1191,9,0
1192,7,0
1193,7,0
1194,6,0
1195,13,1
1196,9,0
1197,9,0
1198,12,0
1199,10,0
1200,9,0
1201,13,1
1202,8,0
1203,10,1
1204,10,0
1205,7,0
1206,10,0
1207,11,0
1208,12,0
1209,11,1
1210,10,0
1211,10,0
1212,11,0
1213,11,0
1214,9,0
1215,8,0
1216,9,0
1217,11,0
1218,11,0
1219,11,1
1220,11,0
1221,11,0
1222,10,0
1223,10,0
1224,12,0
1225,11,0
1226,6,0
1227,9,0
1228,11,0
1229,14,1
1230,13,0
1231,11,1
1232,11,0
1233,5,0
1234,13,0
1235,12,1
1236,10,0
1237,11,1
1238,14,1
1239,12,0
1240,11,0
1241,14,1
1242,14,1
1243,10,0
1244,9,1
1245,11,0
1246,6,0
1247,11,0
1248,10,0
1249,9,0
1250,10,0
1251,11,0
1252,9,0
1253,12,0
1254,10,0
1255,11,0
1256,11,0
1257,14,1
1258,8,0
1259,15,0
1260,14,1
1261,12,0
1262,14,1
1263,14,0
1264,14,1
1265,11,0
1266,8,0
1267,8,0
1268,11,0
1269,11,0
1270,8,0
1271,10,1
1272,7,0
1273,8,0
1274,8,0
1275,7,0
1276,14,0
1277,13,1
1278,8,0
1279,4,0
1280,11,0
1281,14,1
1282,10,0
1283,14,0
1284,7,0
1285,14,1
1286,7,0
1287,10,0
1288,11,0
1289,6,0
1290,12,0
1291,3,0
1292,9,0
1293,9,0
1294,11,0
1295,12,0
1296,11,0
1297,11,0
1298,4,0
1299,11,0
1300,11,0
1301,11,1
1302,15,1
1303,13,0
1304,5,0
1305,11,0
1306,9,0
1307,11,0
1308,12,0
1309,11,0
1310,11,0
1311,9,0
1312,11,1
1313,8,0
1314,9,0
1315,3,0
1316,11,0
1317,11,0
1318,9,0
1319,3,0
1320,8,0
1321,8,0
1322,12,0
1323,7,0
1324,11,0
1325,10,0
1326,7,0
1327,12,0
1328,11,0
1329,12,0
1330,10,0
1331,10,0
1332,10,1
1333,11,0
1334,10,0
1335,10,0
1336,6,0
1337,9,0
1338,11,0
1339,11,0
1340,8,0
1341,7,0
1342,11,0
1343,10,1
1344,9,0
1345,9,0
1346,8,0
1347,9,0
1348,10,0
1349,12,0
1350,11,0
1351,11,0
1352,12,0
1353,7,0
1354,11,0
1355,12,0
1356,10,0
1357,11,0
1358,14,1
1359,14,1
1360,14,1
1361,14,0
1362,14,0
1363,9,0
1364,9,0
1365,8,0
1366,9,0
1367,10,0
1368,13,1
1369,12,0
1370,14,1
1371,11,0
1372,11,0
1373,11,0
1374,14,1
1375,14,1
1376,12,0
1377,14,1
1378,12,0
1379,10,1
1380,9,0
1381,10,0
1382,14,1
1383,14,0
1384,11,0
1385,9,0
1386,8,0
1387,9,0
1388,9,0
1389,9,0
1390,8,0
1391,14,1
1392,13,1
1393,9,0
1394,10,1
1395,9,0
1396,13,1
1397,10,0
1398,8,0
1399,8,0
1400,8,0
1401,9,0
1402,12,0
1403,9,0
1404,12,1
1405,13,1
1406,7,0
1407,7,0
1408,7,0
1409,11,0
1410,13,0
1411,9,0
1412,8,0
1413,9,0
1414,11,0
1415,9,0
1416,10,0
1417,9,0
1418,9,0
1419,13,0
1420,8,0
1421,11,0
1422,7,0
1423,6,0
1424,12,0
1425,11,0
1426,11,0
1427,8,0
1428,10,0
1429,15,0
1430,8,0
1431,11,0
1432,11,0
1433,10,0
1434,11,0
1435,9,0
1436,11,0
1437,10,0
1438,11,0
1439,14,0
1440,11,0
1441,7,0
1442,8,0
1443,7,0
1444,11,0
1445,11,0
1446,7,0
1447,10,0
1448,12,0
1449,8,0
1450,10,0
1451,14,1
1452,12,1
1453,10,0
1454,11,0
1455,11,0
1456,7,0
1457,9,0
1458,14,0
1459,8,0
1460,8,0
1461,7,0
1462,5,0
1463,10,0
1464,14,0
1465,7,0
1466,8,0
1467,10,0
1468,10,0
1469,10,0
1470,11,0
1471,9,0
1472,9,0
1473,10,0
1474,14,0
1475,9,0
1476,12,0
1477,5,0
1478,11,0
1479,9,0
1480,9,0
1481,11,1
1482,7,0
1483,7,0
1484,9,0
1485,12,1
1486,9,0
1487,10,0
1488,10,1
1489,7,0
1490,9,0
1491,8,0
1492,7,0
1493,6,0
1494,11,0
1495,9,0
1496,13,0
1497,7,0
1498,9,0
1499,7,0
1500,9,1
1501,7,0
1502,12,0
1503,9,0
1504,9,0
1505,8,0
1506,8,0
1507,9,0
1508,8,0
1509,4,0
1510,9,0
1511,5,0
1512,11,0
1513,11,0
1514,7,0
1515,9,0
1516,10,0
1517,9,0
1518,9,0
1519,9,0
1520,10,1
1521,10,0
1522,7,0
1523,9,0
1524,9,0
1525,8,0
1526,6,0
1527,10,0
1528,9,0
1529,12,0
1530,9,0
1531,10,0
1532,11,0
1533,9,0
1534,9,0
1535,10,0
1536,8,0
1537,7,0
1538,5,0
1539,8,0
1540,8,0
1541,11,0
1542,8,0
1543,7,0
1544,10,0
1545,8,0
1546,10,0
1547,8,0
1548,7,0
1549,7,0
1550,11,0
1551,6,0
1552,8,0
1553,9,0
1554,8,0
1555,9,0
1556,10,0
1557,6,0
1558,10,0
1559,12,0
1560,9,0
1561,10,0
1562,12,0
1563,8,0
1564,9,1
1565,4,0
1566,6,0
1567,8,0
1568,9,0
1569,10,0
1570,7,0
1571,9,0
1572,5,0
1573,9,0
1574,6,0
1575,9,0
1576,8,0
1577,7,0
1578,10,1
1579,7,0
1580,8,0
1581,11,0
1582,9,0
1583,9,0
1584,7,0
1585,9,0
1586,10,0
1587,8,0
1588,7,0
1589,8,0
1590,9,0
1591,9,0
1592,7,0
1593,7,0
1594,6,0
1595,10,0
1596,9,0
1597,10,0
1598,5,0
1599,7,0
1600,11,1
1601,4,0
1602,12,0
1603,13,0
1604,12,0
1605,11,0
1606,12,0
1607,10,0
1608,8,0
1609,10,0
1610,10,0
1611,9,0
1612,9,0
1613,9,0
1614,7,0
1615,11,0
1616,11,0
1617,9,0
1618,10,1
1619,4,0
1620,7,0
1621,6,0
1622,12,0
1623,9,0
1624,8,0
1625,10,1
1626,8,0
1627,8,0
1628,11,0
1629,9,0
1630,9,0
1631,8,0
1632,9,0
1633,6,0
1634,7,0
1635,6,0
1636,9,0
1637,7,0
1638,13,0
1639,8,0
1640,5,0
1641,7,0
1642,12,1
1643,6,0
1644,9,0
1645,9,0
1646,10,0
1647,10,0
1648,9,0
1649,7,0
1650,7,0
1651,11,0
1652,7,0
1653,8,0
1654,8,0
1655,8,0
1656,10,0
1657,11,0
1658,7,0
1659,7,0
1660,9,0
1661,16,0
1662,10,0
1663,9,0
1664,12,1
1665,11,0
1666,11,0
1667,9,0
1668,8,0
1669,7,0
1670,12,0
1671,7,0
1672,7,0
1673,7,0
1674,9,0
1675,8,0
1676,12,0
1677,6,0
1678,12,0
1679,5,0
1680,8,0
1681,6,0
1682,11,0
1683,7,0
1684,7,0
1685,12,0
1686,5,0
1687,10,0
1688,8,0
1689,10,0
1690,7,0
1691,7,0
1692,10,0
1693,9,0
1694,7,0
1695,10,0
1696,9,0
1697,9,0
1698,11,0
1699,7,0
1700,13,0
1701,9,0
1702,10,0
1703,5,0
1704,12,0
1705,11,0
1706,10,0
1707,7,0
1708,8,0
1709,8,0
1710,7,0
1711,10,0
1712,9,0
1713,10,0
1714,8,0
1715,6,0
1716,11,0
1717,8,0
1718,7,0
1719,3,0
1720,12,0
1721,9,0
1722,7,0
1723,9,0
1724,9,0
1725,9,0
1726,5,0
1727,8,0
1728,7,0
1729,12,0
1730,9,0
1731,9,0
1732,8,0
1733,11,0
1734,10,0
1735,6,0
1736,16,1
1737,8,0
1738,7,0
1739,8,0
1740,10,0
1741,9,0
1742,7,0
1743,7,0
1744,11,0
1745,11,0
1746,14,0
1747,9,0
1748,9,0
1749,8,0
1750,7,0
1751,13,0
1752,7,0
1753,7,0
1754,14,0
1755,12,0
1756,6,0
1757,10,1
1758,8,0
1759,9,0
1760,6,0
1761,11,0
1762,5,0
1763,10,0
1764,7,0
1765,8,0
1766,7,0
1767,10,0
1768,6,0
1769,7,0
1770,15,0
1771,5,0
1772,9,0
1773,6,0
1774,8,0
1775,7,0
1776,11,0
1777,7,0
1778,7,0
1779,10,0
1780,7,0
1781,6,0
1782,11,0
1783,9,0
1784,8,0
1785,7,0
1786,6,0
1787,9,0
1788,9,0
1789,11,0
1790,6,0
1791,7,0
1792,8,0
1793,9,0
1794,7,0
1795,6,0
1796,9,0
1797,4,0
1798,13,0
1799,7,0
1800,8,0
1801,10,0
1802,9,0
1803,7,0
1804,9,0
1805,9,0
1806,10,0
1807,11,0
1808,7,0
1809,10,0
1810,9,0
1811,11,0
1812,7,0
1813,11,0
1814,6,0
1815,8,0
1816,10,0
1817,8,0
1818,9,0
1819,8,0
1820,8,0
1821,4,0
1822,8,0
1823,4,0
1824,9,0
1825,9,0
1826,7,0
1827,9,0
1828,8,0
1829,11,0
1830,8,0
1831,7,0
1832,10,0
1833,11,0
1834,12,0
1835,6,0
1836,11,0
1837,9,0
1838,11,0
1839,9,0
1840,9,0
1841,6,0
1842,9,0
1843,9,0
1844,11,0
1845,8,0
1846,9,0
1847,10,0
1848,7,0
1849,7,0
1850,12,1
1851,8,0
1852,5,0
1853,7,0
1854,8,0
1855,10,0
1856,8,0
1857,7,0
1858,8,0
1859,9,0
1860,7,0
1861,7,0
1862,10,0
1863,8,0
1864,7,0
1865,13,0
1866,10,0
1867,11,0
1868,7,0
1869,7,0
1870,11,0
1871,10,0
1872,8,0
1873,9,0
1874,5,0
1875,7,0
1876,10,0
1877,9,0
1878,8,0
1879,8,0
1880,9,0
1881,9,0
1882,9,0
1883,11,0
1884,10,0
1885,9,0
1886,7,0
1887,7,0
1888,9,0
1889,7,0
1890,9,0
1891,11,0
1892,8,0
1893,11,0
1894,8,0
1895,6,0
1896,4,0
1897,6,0
1898,7,0
1899,11,1
1900,9,0
1901,7,0
1902,6,0
1903,6,0
1904,9,0
1905,7,0
1906,5,0
1907,10,0
1908,5,0
1909,8,0
1910,6,0
1911,7,0
1912,13,0
1913,7,0
1914,8,0
1915,10,0
1916,8,0
1917,8,0
1918,8,0
1919,7,0
1920,12,0
1921,10,0
1922,9,0
1923,8,0
1924,8,0
1925,11,0
1926,8,0
1927,8,0
1928,7,0
1929,6,0
1930,8,0
1931,9,0
1932,10,0
1933,9,0
1934,7,0
1935,9,0
1936,12,0
1937,11,1
1938,7,0
1939,7,0
1940,7,0
1941,10,0
1942,10,0
1943,4,0
1944,10,0
1945,9,0
1946,9,0
1947,8,0
1948,7,0
1949,9,0
1950,9,0
1951,8,0
1952,8,0
1953,10,0
1954,11,0
1955,9,0
1956,10,1
1957,10,0
1958,8,0
1959,11,1
1960,6,0
1961,3,0
1962,9,0
1963,9,0
1964,7,0
1965,4,0
1966,10,0
1967,9,0
1968,11,0
1969,7,0
1970,7,0
1971,7,0
1972,9,0
1973,7,0
1974,7,0
1975,5,0
1976,6,0
1977,8,0
1978,7,0
1979,7,0
1980,13,0
1981,3,0
1982,11,0
1983,9,0
1984,12,0
1985,7,0
1986,8,0
1987,9,0
1988,12,0
1989,16,0
1990,9,0
1991,6,0
1992,8,0
1993,8,0
1994,6,0
1995,7,0
1996,7,0
1997,10,0
1998,8,0
1999,11,0
2000,9,0
2001,7,0
2002,4,0
2003,5,0
2004,17,0
2005,2,0
2006,14,0
2007,2,0
2008,2,0
2009,2,0
2010,9,0
2011,14,1
2012,9,0
2013,6,0
2014,11,0
2015,4,0
2016,4,0
2017,6,0
2018,2,0
2019,5,0
2020,2,0
2021,9,0
2022,6,0
2023,8,0
2024,2,0
2025,2,0
2026,8,0
2027,5,0
2028,4,0
2029,10,0
2030,2,0
2031,7,0
2032,5,0
2033,2,0
2034,8,0
2035,8,0
2036,9,0
2037,3,0
2038,5,0
2039,9,0
2040,11,0
2041,2,0
2042,9,0
2043,9,0
2044,6,0
2045,8,0
2046,6,0
2047,2,0
2048,7,0
2049,6,0
2050,8,0
2051,11,1
2052,2,0
2053,8,0
2054,2,0
2055,6,0
2056,7,0
2057,7,0
2058,7,0
2059,8,0
2060,9,0
2061,7,0
2062,2,0
2063,8,0
2064,2,0
2065,2,0
2066,7,0
2067,12,0
2068,7,0
2069,2,0
2070,9,0
2071,10,0
2072,5,0
2073,9,0
2074,2,0
2075,2,0
2076,5,0
2077,5,0
2078,2,0
2079,10,0
2080,10,0
2081,7,0
2082,8,0
2083,11,0
2084,6,0
2085,10,0
2086,6,0
2087,12,0
2088,4,0
2089,12,0
2090,6,0
2091,2,0
2092,5,0
2093,7,0
2094,7,0
2095,11,0
2096,8,0
2097,9,0
2098,12,0
2099,5,0
2100,7,0
2101,9,0
2102,9,0
2103,5,0
2104,9,0
2105,2,0
2106,8,0
2107,11,0
2108,9,0
2109,10,0
2110,8,0
2111,8,0
2112,9,0
2113,9,0
2114,9,0
2115,11,0
2116,9,0
2117,8,0
2118,9,0
2119,2,0
2120,7,0
2121,10,0
2122,10,0
2123,14,0
2124,8,0
2125,7,0
2126,9,0
2127,8,0
2128,11,0
2129,2,0
2130,8,0
2131,9,0
2132,5,0
2133,2,0
2134,4,0
2135,7,0
2136,10,0
2137,9,0
2138,2,0
2139,8,0
