id,good,bad
700,5,0
701,9,0
702,6,0
703,8,0
704,8,0
705,6,0
706,6,0
707,5,0
708,8,0
709,6,0
710,5,0
711,6,0
712,7,0
713,6,0
714,10,0
715,3,0
716,9,0
717,7,0
718,7,0
719,9,0
720,6,0
721,11,0
722,7,0
723,6,0
724,9,0
725,9,0
726,6,0
727,3,0
728,8,0
729,12,0
730,2,0
731,7,0
732,8,0
733,9,0
734,10,0
735,7,0
736,6,0
737,5,0
738,9,0
739,6,0
740,10,0
741,10,0
742,8,0
743,8,0
744,7,0
745,7,0
746,7,0
747,5,0
748,8,0
749,8,0
750,12,0
751,7,0
752,5,0
753,8,0
754,6,0
755,9,0
756,6,0
757,6,0
758,5,0
759,8,0
760,3,0
761,6,0
762,4,0
763,8,0
764,4,0
765,5,0
766,7,0
767,8,0
768,11,0
769,8,0
770,10,0
771,4,0
772,7,0
773,8,0
774,8,0
775,9,0
776,8,0
777,9,0
778,6,0
779,3,0
780,9,0
781,6,0
782,7,0
783,12,0
784,8,0
785,9,0
786,3,0
787,5,0
788,4,0
789,7,0
790,9,0
791,12,0
792,13,0
793,10,0
794,8,0
795,9,0
796,10,0
797,4,0
798,9,0
799,11,0
800,5,0
801,7,0
802,9,0
803,9,0
804,6,0
805,9,0
806,7,0
807,10,0
808,3,0
809,4,0
810,5,0
811,11,0
812,6,0
813,5,0
814,5,0
815,6,0
816,9,0
817,4,0
818,8,0
819,7,0
820,3,0
821,6,0
822,4,0
823,8,0
824,8,0
825,6,0
826,6,0
827,10,0
828,6,0
829,7,0
830,7,0
831,8,0
832,4,0
833,8,0
834,7,0
835,5,0
836,4,0
837,7,0
838,5,0
839,7,0
840,9,0
841,6,0
842,5,0
843,8,0
844,6,0
845,8,0
846,9,0
847,4,0
848,7,0
849,5,0
850,12,0
851,4,0
852,4,0
853,9,0
854,7,0
855,5,0
856,2,0
857,6,0
858,6,0
859,8,0
860,8,0
861,8,0
862,11,0
863,10,0
864,9,0
865,8,0
866,7,0
867,6,0
868,10,0
869,6,0
870,7,0
871,6,0
872,4,0
873,7,0
874,6,0
875,8,0
876,6,0
877,9,0
878,5,0
879,8,0
880,6,0
881,5,0
882,6,0
883,7,0
884,10,0
885,5,0
886,7,0
887,7,0
888,10,0
889,3,0
890,5,0
891,5,0
892,7,0
893,8,0
894,3,0
895,6,0
896,6,0
897,8,0
898,4,0
899,9,0
900,6,0
901,5,0
902,6,0
903,6,0
904,8,0
905,3,0
906,3,0
907,7,0
908,6,0
909,7,0
910,9,0
911,3,0
912,9,0
913,7,0
914,5,0
915,7,0
916,6,0
917,5,0
918,5,0
919,5,0
920,6,0
921,6,0
922,11,0
923,8,0
924,3,0
925,5,0
926,5,0
927,5,0
928,7,0
929,4,0
930,7,0
931,7,0
932,9,0
933,9,0
934,4,0
935,7,0
936,7,0
937,6,0
938,6,0
939,11,0
940,8,0
941,9,0
942,9,0
943,5,0
944,9,0
945,7,0
946,3,0
947,6,0
948,5,0
949,5,0
950,5,0
951,7,0
952,5,0
953,4,0
954,9,0
955,9,0
956,5,0
957,8,0
958,4,0
959,5,0
960,11,0
961,3,0
962,5,0
963,6,0
964,6,0
965,6,0
966,5,0
967,8,0
968,5,0
969,8,0
970,9,0
971,6,0
972,5,0
973,2,0
974,10,0
975,8,0
976,4,0
977,10,0
978,11,0
979,5,0
980,7,0
981,7,0
982,7,0
983,7,0
984,8,0
985,8,0
986,9,0
987,7,0
988,6,0
989,8,0
990,8,0
991,5,0
992,7,0
993,3,0
994,5,0
995,6,0
996,6,0
997,7,0
998,7,0
999,6,0
1000,8,0
1001,7,0
1002,7,0
1003,6,0
1004,5,0
1005,10,0
1006,10,0
1007,8,0
1008,8,0
1009,6,0
1010,8,0
1011,2,0
1012,3,0
1013,9,0
1014,1,0
1015,5,0
1016,8,0
1017,5,0
1018,7,0
1019,5,0
1020,10,0
1021,6,0
1022,8,0
1023,7,0
1024,5,0
1025,9,0
1026,8,0
1027,9,0
1028,10,0
1029,5,0
1030,6,0
1031,4,0
1032,6,0
1033,7,0
1034,7,0
1035,3,0
1036,6,0
1037,5,0
1038,5,0
1039,6,0
1040,8,0
1041,7,0
1042,7,0
1043,3,0
1044,5,0
1045,10,0
1046,5,0
1047,6,0
1048,5,0
1049,3,0
1050,6,0
1051,7,0
1052,7,0
1053,5,0
1054,5,0
1055,3,0
1056,4,0
1057,6,0
1058,5,0
1059,7,0
1060,4,0
1061,8,0
1062,10,0
1063,5,0
1064,12,0
1065,9,0
1066,3,0
1067,4,0
1068,2,0
1069,4,0
1070,10,0
1071,5,0
1072,9,0
1073,3,0
1074,11,0
1075,5,0
1076,7,0
1077,4,0
1078,7,0
1079,4,0
1080,8,0
1081,3,0
1082,8,0
1083,5,0
1084,6,0
1085,9,0
1086,7,0
1087,8,0
1088,8,0
1089,4,0
1090,5,0
1091,8,0
1092,3,0
1093,8,0
1094,2,0
1095,11,0
1096,8,0
1097,7,0
1098,6,0
1099,7,0
1100,9,0
1101,8,0
1102,5,0
1103,8,0
1104,1,0
1105,2,0
1106,6,0
1107,4,0
1108,7,0
1109,5,0
1110,5,0
1111,5,0
1112,5,0
1113,5,0
1114,10,0
1115,5,0
1116,14,0
1117,7,0
1118,5,0
1119,6,0
1120,8,0
1121,6,0
1122,7,0
1123,5,0
1124,7,0
1125,5,0
1126,11,0
1127,4,0
1128,6,0
1129,9,0
1130,5,0
1131,7,0
1132,5,0
1133,3,0
1134,5,0
1135,7,0
1136,7,0
1137,6,0
1138,4,0
1139,6,0
1140,9,0
1141,6,0
1142,8,0
1143,9,0
1144,4,0
1145,13,0
1146,17,0
1147,8,0
1148,4,0
1149,5,0
1150,15,0
1151,7,0
1152,8,0
1153,11,0
1154,9,0
1155,9,0
1156,8,0
1157,6,0
1158,3,0
1159,7,0
1160,3,0
1161,4,0
1162,8,0
1163,4,0
1164,7,0
1165,6,0
1166,7,0
1167,6,0
1168,6,0
1169,2,0
1170,11,0
1171,3,0
1172,13,0
1173,11,0
1174,9,0
1175,11,0
1176,5,0
1177,8,0
1178,5,0
1179,9,0
1180,8,0
1181,7,0
1182,6,0
1183,4,0
1184,6,0
1185,6,0
1186,2,0
1187,7,0
1188,6,0
1189,7,0
1190,7,0
1191,4,0
1192,6,0
1193,10,0
1194,5,0
1195,12,0
1196,6,0
1197,7,0
1198,7,0
1199,4,0
1200,6,0
1201,11,0
1202,6,0
1203,10,0
1204,4,0
1205,6,0
1206,7,0
1207,4,0
1208,7,0
1209,9,0
1210,8,0
1211,6,0
1212,7,0
1213,7,0
1214,5,0
1215,3,0
1216,6,0
1217,6,0
1218,5,0
1219,8,0
1220,6,0
1221,8,0
1222,6,0
1223,8,0
1224,8,0
1225,8,0
1226,3,0
1227,7,0
1228,5,0
1229,15,0
1230,13,0
1231,11,0
1232,6,0
1233,3,0
1234,11,0
1235,9,0
1236,6,0
1237,7,0
1238,13,0
1239,7,0
1240,8,0
1241,15,0
1242,14,0
1243,10,0
1244,8,0
1245,7,0
1246,2,0
1247,13,0
1248,8,0
1249,6,0
1250,5,0
1251,9,0
1252,10,0
1253,9,0
1254,3,0
1255,8,0
1256,8,0
1257,15,0
1258,6,0
1259,14,0
1260,15,0
1261,9,0
1262,14,0
1263,16,0
1264,16,0
1265,8,0
1266,7,0
1267,6,0
1268,7,0
1269,9,0
1270,9,0
1271,11,0
1272,9,0
1273,10,0
1274,10,0
1275,8,0
1276,16,0
1277,11,0
1278,4,0
1279,3,0
1280,9,0
1281,15,0
1282,7,0
1283,15,0
1284,9,0
1285,16,0
1286,5,0
1287,5,0
1288,10,0
1289,3,0
1290,11,0
1291,1,0
1292,5,0
1293,5,0
1294,10,0
1295,9,0
1296,10,0
1297,8,0
1298,1,0
1299,8,0
1300,9,0
1301,9,0
1302,9,0
1303,16,0
1304,3,0
1305,9,0
1306,8,0
1307,6,0
1308,9,0
1309,9,0
1310,9,0
1311,4,0
1312,8,0
1313,3,0
1314,4,0
1315,2,0
1316,8,0
1317,9,0
1318,6,0
1319,1,0
1320,7,0
1321,8,0
1322,9,0
1323,5,0
1324,9,0
1325,8,0
1326,3,0
1327,9,0
1328,8,0
1329,9,0
1330,8,0
1331,7,0
1332,7,0
1333,9,0
1334,10,0
1335,7,0
1336,5,0
1337,5,0
1338,8,0
1339,8,0
1340,5,0
1341,3,0
1342,8,0
1343,8,0
1344,5,0
1345,5,0
1346,3,0
1347,4,0
1348,9,0
1349,10,0
1350,6,0
1351,9,0
1352,9,0
1353,4,0
1354,9,0
1355,10,0
1356,11,0
1357,9,0
1358,14,0
1359,13,0
1360,14,0
1361,14,0
1362,13,0
1363,7,0
1364,5,0
1365,3,0
1366,6,0
1367,6,0
1368,13,0
1369,11,0
1370,14,0
1371,8,0
1372,7,0
1373,9,0
1374,14,0
1375,14,0
1376,9,0
1377,15,0
1378,9,0
1379,10,0
1380,5,0
1381,8,0
1382,14,0
1383,13,0
1384,10,0
1385,5,0
1386,3,0
1387,6,0
1388,2,0
1389,7,0
1390,3,0
1391,9,0
1392,10,0
1393,7,0
1394,4,0
1395,5,0
1396,13,0
1397,8,0
1398,5,0
1399,6,0
1400,4,0
1401,6,0
1402,8,0
1403,6,0
1404,7,0
1405,8,0
1406,6,0
1407,7,0
1408,6,0
1409,9,0
1410,11,0
1411,6,0
1412,6,0
1413,4,0
1414,8,0
1415,6,0
1416,6,0
1417,6,0
1418,5,0
1419,7,0
1420,3,0
1421,7,0
1422,5,0
1423,4,0
1424,8,0
1425,9,0
1426,9,0
1427,5,0
1428,6,0
1429,11,0
1430,6,0
1431,8,0
1432,8,0
1433,6,0
1434,9,0
1435,7,0
1436,10,0
1437,9,0
1438,7,0
1439,10,0
1440,8,0
1441,5,0
1442,5,0
1443,6,0
1444,7,0
1445,8,0
1446,5,0
1447,7,0
1448,8,0
1449,3,0
1450,6,0
1451,9,0
1452,8,0
1453,9,0
1454,6,0
1455,9,0
1456,3,0
1457,4,0
1458,9,0
1459,6,0
1460,5,0
1461,3,0
1462,3,0
1463,6,0
1464,8,0
1465,6,0
1466,4,0
1467,10,0
1468,8,0
1469,9,0
1470,9,0
1471,7,0
1472,7,0
1473,6,0
1474,11,0
1475,4,0
1476,4,0
1477,4,0
1478,7,0
1479,6,0
1480,6,0
1481,7,0
1482,6,0
1483,4,0
1484,7,0
1485,10,0
1486,8,0
1487,10,0
1488,7,0
1489,3,0
1490,6,0
1491,5,0
1492,6,0
1493,3,0
1494,10,0
1495,6,0
1496,4,0
1497,4,0
1498,5,0
1499,5,0
1500,5,0
1501,5,0
1502,7,0
1503,5,0
1504,6,0
1505,3,0
1506,6,0
1507,5,0
1508,5,0
1509,2,0
1510,5,0
1511,5,0
1512,8,0
1513,7,0
1514,3,0
1515,5,0
1516,4,0
1517,6,0
1518,5,0
1519,12,0
1520,6,0
1521,7,0
1522,5,0
1523,8,0
1524,6,0
1525,4,0
1526,3,0
1527,7,0
1528,6,0
1529,10,0
1530,8,0
1531,6,0
1532,12,0
1533,8,0
1534,5,0
1535,7,0
1536,5,0
1537,3,0
1538,3,0
1539,5,0
1540,4,0
1541,7,0
1542,6,0
1543,4,0
1544,7,0
1545,5,0
1546,6,0
1547,6,0
1548,4,0
1549,6,0
1550,8,0
1551,3,0
1552,5,0
1553,6,0
1554,8,0
1555,8,0
1556,5,0
1557,4,0
1558,6,0
1559,8,0
1560,7,0
1561,7,0
1562,9,0
1563,5,0
1564,5,0
1565,2,0
1566,3,0
1567,6,0
1568,2,0
1569,9,0
1570,3,0
1571,7,0
1572,3,0
1573,6,0
1574,5,0
1575,4,0
1576,7,0
1577,5,0
1578,8,0
1579,4,0
1580,6,0
1581,8,0
1582,6,0
1583,6,0
1584,4,0
1585,6,0
1586,8,0
1587,7,0
1588,6,0
1589,5,0
1590,6,0
1591,5,0
1592,5,0
1593,5,0
1594,4,0
1595,6,0
1596,5,0
1597,9,0
1598,6,0
1599,4,0
1600,6,0
1601,2,0
1602,9,0
1603,10,0
1604,4,0
1605,8,0
1606,8,0
1607,6,0
1608,4,0
1609,3,0
1610,8,0
1611,6,0
1612,9,0
1613,7,0
1614,4,0
1615,6,0
1616,11,0
1617,6,0
1618,8,0
1619,2,0
1620,3,0
1621,4,0
1622,10,0
1623,5,0
1624,5,0
1625,5,0
1626,5,0
1627,4,0
1628,6,0
1629,5,0
1630,7,0
1631,4,0
1632,5,0
1633,3,0
1634,8,0
1635,3,0
1636,5,0
1637,4,0
1638,9,0
1639,3,0
1640,3,0
1641,5,0
1642,8,0
1643,4,0
1644,5,0
1645,4,0
1646,6,0
1647,6,0
1648,6,0
1649,4,0
1650,6,0
1651,11,0
1652,4,0
1653,4,0
1654,5,0
1655,6,0
1656,5,0
1657,8,0
1658,7,0
1659,4,0
1660,5,0
1661,10,0
1662,8,0
1663,6,0
1664,9,0
1665,8,0
1666,11,0
1667,7,0
1668,7,0
1669,4,0
1670,9,0
1671,3,0
1672,3,0
1673,4,0
1674,7,0
1675,5,0
1676,8,0
1677,5,0
1678,8,0
1679,3,0
1680,3,0
1681,4,0
1682,8,0
1683,3,0
1684,3,0
1685,6,0
1686,3,0
1687,5,0
1688,6,0
1689,12,0
1690,7,0
1691,5,0
1692,9,0
1693,5,0
1694,3,0
1695,5,0
1696,7,0
1697,5,0
1698,8,0
1699,4,0
1700,8,0
1701,6,0
1702,5,0
1703,3,0
1704,9,0
1705,7,0
1706,9,0
1707,4,0
1708,6,0
1709,6,0
1710,6,0
1711,11,0
1712,7,0
1713,6,0
1714,6,0
1715,5,0
1716,11,0
1717,7,0
1718,5,0
1719,2,0
1720,8,0
1721,7,0
1722,5,0
1723,6,0
1724,6,0
1725,8,0
1726,2,0
1727,4,0
1728,3,0
1729,5,0
1730,5,0
1731,6,0
1732,5,0
1733,5,0
1734,7,0
1735,2,0
1736,11,0
1737,5,0
1738,4,0
1739,5,0
1740,8,0
1741,7,0
1742,5,0
1743,4,0
1744,8,0
1745,9,0
1746,7,0
1747,11,0
1748,5,0
1749,5,0
1750,5,0
1751,11,0
1752,4,0
1753,4,0
1754,7,0
1755,10,0
1756,5,0
1757,6,0
1758,6,0
1759,7,0
1760,4,0
1761,6,0
1762,3,0
1763,6,0
1764,5,0
1765,6,0
1766,4,0
1767,4,0
1768,6,0
1769,4,0
1770,10,0
1771,2,0
1772,7,0
1773,3,0
1774,6,0
1775,5,0
1776,8,0
1777,5,0
1778,5,0
1779,11,0
1780,6,0
1781,3,0
1782,4,0
1783,5,0
1784,5,0
1785,4,0
1786,4,0
1787,5,0
1788,5,0
1789,7,0
1790,5,0
1791,6,0
1792,4,0
1793,7,0
1794,4,0
1795,4,0
1796,11,0
1797,3,0
1798,6,0
1799,5,0
1800,7,0
1801,9,0
1802,8,0
1803,6,0
1804,5,0
1805,7,0
1806,8,0
1807,8,0
1808,5,0
1809,8,0
1810,4,0
1811,6,0
1812,3,0
1813,7,0
1814,3,0
1815,6,0
1816,4,0
1817,5,0
1818,7,0
1819,5,0
1820,4,0
1821,2,0
1822,3,0
1823,3,0
1824,6,0
1825,5,0
1826,3,0
1827,6,0
1828,7,0
1829,8,0
1830,5,0
1831,4,0
1832,5,0
1833,7,0
1834,10,0
1835,2,0
1836,8,0
1837,5,0
1838,8,0
1839,5,0
1840,5,0
1841,3,0
1842,7,0
1843,6,0
1844,11,0
1845,4,0
1846,6,0
1847,6,0
1848,4,0
1849,3,0
1850,10,0
1851,4,0
1852,2,0
1853,4,0
1854,5,0
1855,7,0
1856,6,0
1857,5,0
1858,5,0
1859,7,0
1860,4,0
1861,5,0
1862,6,0
1863,6,0
1864,4,0
1865,10,0
1866,9,0
1867,8,0
1868,3,0
1869,5,0
1870,9,0
1871,7,0
1872,6,0
1873,6,0
1874,2,0
1875,4,0
1876,6,0
1877,6,0
1878,7,0
1879,4,0
1880,7,0
1881,5,0
1882,10,0
1883,6,0
1884,7,0
1885,7,0
1886,3,0
1887,5,0
1888,6,0
1889,4,0
1890,5,0
1891,7,0
1892,6,0
1893,7,0
1894,4,0
1895,4,0
1896,2,0
1897,3,0
1898,3,0
1899,6,0
1900,5,0
1901,5,0
1902,4,0
1903,4,0
1904,7,0
1905,6,0
1906,2,0
1907,9,0
1908,3,0
1909,4,0
1910,3,0
1911,4,0
1912,8,0
1913,3,0
1914,5,0
1915,8,0
1916,7,0
1917,9,0
1918,5,0
1919,5,0
1920,10,0
1921,7,0
1922,5,0
1923,6,0
1924,3,0
1925,6,0
1926,5,0
1927,7,0
1928,5,0
1929,3,0
1930,5,0
1931,5,0
1932,10,0
1933,8,0
1934,3,0
1935,6,0
1936,11,0
1937,9,0
1938,5,0
1939,4,0
1940,3,0
1941,7,0
1942,7,0
1943,1,0
1944,7,0
1945,7,0
1946,7,0
1947,4,0
1948,5,0
1949,8,0
1950,8,0
1951,3,0
1952,7,0
1953,8,0
1954,7,0
1955,5,0
1956,11,0
1957,7,0
1958,6,0
1959,9,0
1960,4,0
1961,1,0
1962,4,0
1963,3,0
1964,3,0
1965,2,0
1966,8,0
1967,4,0
1968,6,0
1969,6,0
1970,5,0
1971,3,0
1972,6,0
1973,3,0
1974,6,0
1975,3,0
1976,3,0
1977,5,0
1978,3,0
1979,5,0
1980,10,0
1981,1,0
1982,5,0
1983,5,0
1984,8,0
1985,6,0
1986,5,0
1987,7,0
1988,6,0
1989,9,0
1990,7,0
1991,4,0
1992,9,0
1993,6,0
1994,3,0
1995,5,0
1996,6,0
1997,8,0
1998,7,0
1999,9,0
2000,5,0
2001,8,0
2002,3,0
2003,3,0
2004,15,0
2005,1,0
2006,8,0
2007,1,0
2008,1,0
2009,1,0
2010,4,0
2011,9,0
2012,5,0
2013,4,0
2014,7,0
2015,2,0
2016,1,0
2017,4,0
2018,1,0
2019,3,0
2020,1,0
2021,7,0
2022,3,0
2023,6,0
2024,1,0
2025,1,0
2026,5,0
2027,4,0
2028,2,0
2029,8,0
2030,1,0
2031,4,0
2032,3,0
2033,1,0
2034,6,0
2035,5,0
2036,6,0
2037,1,0
2038,2,0
2039,6,0
2040,7,0
2041,1,0
2042,8,0
2043,7,0
2044,4,0
2045,5,0
2046,4,0
2047,1,0
2048,5,0
2049,4,0
2050,5,0
2051,10,0
2052,1,0
2053,7,0
2054,1,0
2055,3,0
2056,3,0
2057,3,0
2058,5,0
2059,6,0
2060,4,0
2061,5,0
2062,1,0
2063,8,0
2064,1,0
2065,1,0
2066,5,0
2067,10,0
2068,5,0
2069,1,0
2070,9,0
2071,11,0
2072,3,0
2073,6,0
2074,1,0
2075,1,0
2076,3,0
2077,2,0
2078,1,0
2079,7,0
2080,6,0
2081,4,0
2082,3,0
2083,9,0
2084,3,0
2085,6,0
2086,4,0
2087,9,0
2088,2,0
2089,5,0
2090,3,0
2091,1,0
2092,4,0
2093,3,0
2094,5,0
2095,8,0
2096,6,0
2097,6,0
2098,8,0
2099,2,0
2100,5,0
2101,9,0
2102,8,0
2103,3,0
2104,7,0
2105,1,0
2106,5,0
2107,7,0
2108,5,0
2109,6,0
2110,6,0
2111,4,0
2112,8,0
2113,5,0
2114,6,0
2115,10,0
2116,5,0
2117,7,0
2118,4,0
2119,1,0
2120,5,0
2121,7,0
2122,6,0
2123,9,0
2124,6,0
2125,6,0
2126,6,0
2127,6,0
2128,7,0
2129,1,0
2130,5,0
2131,5,0
2132,3,0
2133,1,0
2134,3,0
2135,4,0
2136,3,0
2137,7,0
2138,1,0
2139,5,0
