id,good,bad
325,4,0
326,6,0
327,4,0
328,6,0
329,5,0
330,8,0
331,6,0
332,7,0
333,10,0
334,6,0
335,6,0
336,7,0
337,8,0
338,13,0
339,9,0
340,8,0
341,5,0
342,6,0
343,7,0
344,3,0
345,6,0
346,5,0
347,1,0
348,5,0
349,3,0
350,5,0
351,6,0
352,6,0
353,7,0
354,3,0
355,3,0
356,14,0
357,5,0
358,10,0
359,6,0
360,5,0
361,3,0
362,4,0
363,6,0
364,6,0
365,4,0
366,6,0
367,5,0
368,6,0
369,4,0
370,3,0
371,8,0
372,7,0
373,4,0
374,4,0
375,5,0
376,7,0
377,6,0
378,4,0
379,1,0
380,8,0
381,5,0
382,5,0
383,4,0
384,7,0
385,9,0
386,7,0
387,4,0
388,6,0
389,5,0
390,5,0
391,3,0
392,0,0
393,7,0
394,8,0
395,7,0
396,7,0
397,5,0
398,3,0
399,7,0
400,0,0
401,7,0
402,4,0
403,8,0
404,11,0
405,7,0
406,10,0
407,8,0
408,5,0
409,8,0
410,4,0
411,5,0
412,8,0
413,2,0
414,0,0
415,1,0
416,5,0
417,7,0
418,8,0
419,5,0
420,7,0
421,9,0
422,9,0
423,9,0
424,13,0
425,13,0
426,5,0
427,9,0
428,6,0
429,12,0
430,4,0
431,13,0
432,8,0
433,8,0
434,3,0
435,5,0
436,6,0
437,4,0
438,7,0
439,9,0
440,4,0
441,6,0
442,3,0
443,5,0
444,7,0
445,8,0
446,5,0
447,6,0
448,10,0
449,8,0
450,1,0
451,6,0
452,5,0
453,7,0
454,10,0
455,10,0
456,5,0
457,8,0
458,4,0
459,8,0
460,5,0
461,8,0
462,7,0
463,3,0
464,11,0
465,1,0
466,5,0
467,6,0
468,0,0
469,5,0
470,1,0
471,7,0
472,4,0
473,3,0
474,10,0
475,7,0
476,6,0
477,6,0
478,5,0
479,9,0
480,8,0
481,4,0
482,8,0
483,11,0
484,5,0
485,3,0
486,3,0
487,2,0
488,4,0
489,6,0
490,7,0
491,9,0
492,8,0
493,7,0
494,11,0
495,12,0
496,4,0
497,0,0
498,8,0
499,4,0
500,6,0
501,6,0
502,9,0
503,4,0
504,4,0
505,4,0
506,7,0
507,7,0
508,7,0
509,3,0
510,2,0
511,10,0
512,4,0
513,12,0
514,8,0
515,5,0
516,5,0
517,13,0
518,2,0
519,6,0
520,2,0
521,0,0
522,14,0
523,7,0
524,8,0
525,3,0
526,5,0
527,2,0
528,4,0
529,2,0
530,4,0
531,2,0
532,4,0
533,2,0
534,7,0
535,7,0
536,5,0
537,5,0
538,12,0
539,11,0
540,1,0
541,6,0
542,9,0
543,4,0
544,1,0
545,1,0
546,6,0
547,5,0
548,5,0
549,11,0
550,3,0
551,5,0
552,8,0
553,2,0
554,7,0
555,7,0
556,9,0
557,5,0
558,4,0
559,6,0
560,4,0
561,5,0
562,5,0
563,1,0
564,3,0
565,6,0
566,4,0
567,3,0
568,9,0
569,6,0
570,3,0
571,0,0
572,10,0
573,4,0
574,7,0
575,4,0
576,5,0
577,5,0
578,6,0
579,10,0
580,3,0
581,7,0
582,5,0
583,2,0
584,9,0
585,4,0
586,10,0
587,8,0
588,3,0
589,5,0
590,3,0
591,6,0
592,2,0
593,5,0
594,4,0
595,5,0
596,5,0
597,5,0
598,4,0
599,3,0
600,6,0
601,1,0
602,0,0
603,4,0
604,10,0
605,8,0
606,6,0
607,9,0
608,1,0
609,2,0
610,0,0
611,9,0
612,2,0
613,6,0
614,9,0
615,5,0
616,4,0
617,6,0
618,7,0
619,8,0
620,7,0
621,5,0
622,12,0
623,1,0
624,3,0
625,6,0
626,5,0
627,4,0
628,6,0
629,3,0
630,7,0
631,4,0
632,7,0
633,10,0
634,9,0
635,4,0
636,8,0
637,9,0
638,7,0
639,7,0
640,5,0
641,3,0
642,11,0
643,10,0
644,5,0
645,3,0
646,6,0
647,6,0
648,9,0
649,10,0
650,1,0
651,4,0
652,6,0
653,8,0
654,9,0
655,9,0
656,3,0
657,1,0
658,5,0
659,9,0
660,12,0
661,1,0
662,4,0
663,9,0
664,7,0
665,2,0
666,7,0
667,11,0
668,9,0
669,10,0
670,5,0
671,1,0
672,4,0
673,2,0
674,9,0
675,8,0
676,7,0
677,9,0
678,3,0
679,5,0
680,5,0
681,3,0
682,5,0
683,5,0
684,3,0
685,3,0
686,6,0
687,5,0
688,11,0
689,6,0
690,8,0
691,8,0
692,3,0
693,6,0
694,10,0
695,9,0
696,8,0
697,6,0
698,8,0
699,6,0
700,1,0
701,3,0
702,7,0
703,2,0
704,7,0
705,7,0
706,5,0
707,8,0
708,5,0
709,6,0
710,5,0
711,10,0
712,4,0
713,9,0
714,8,0
715,5,0
716,12,0
717,6,0
718,6,0
719,3,0
720,5,0
721,5,0
722,8,0
723,3,0
724,5,0
725,14,0
726,6,0
727,6,0
728,2,0
729,9,0
730,12,0
731,5,0
732,4,0
733,8,0
734,3,0
735,5,0
736,10,0
737,6,0
738,4,0
739,1,0
740,10,0
741,8,0
742,9,0
743,5,0
744,11,0
745,9,0
746,5,0
747,8,0
748,6,0
749,0,0
750,4,0
751,9,0
752,10,0
753,4,0
754,5,0
755,3,0
756,5,0
757,5,0
758,5,0
759,6,0
760,10,0
761,11,0
762,8,0
763,5,0
764,4,0
765,8,0
766,2,0
767,9,0
768,4,0
769,4,0
770,7,0
771,7,0
772,6,0
773,9,0
774,7,0
775,7,0
776,9,0
777,8,0
778,6,0
779,1,0
780,12,0
781,1,0
782,8,0
783,10,0
784,9,0
785,1,0
786,4,0
787,6,0
788,9,0
789,5,0
790,8,0
791,18,0
792,9,0
793,10,0
794,10,0
795,8,0
796,0,0
797,7,0
798,5,0
799,7,0
800,3,0
801,3,0
802,8,0
803,4,0
804,4,0
805,3,0
806,5,0
807,1,0
808,5,0
809,6,0
810,6,0
811,2,0
812,3,0
813,5,0
814,0,0
815,8,0
816,5,0
817,4,0
818,5,0
819,7,0
820,6,0
821,5,0
822,2,0
823,8,0
824,4,0
825,7,0
826,5,0
827,2,0
828,2,0
829,6,0
830,6,0
831,7,0
832,5,0
833,10,0
834,5,0
835,5,0
836,7,0
837,5,0
838,5,0
839,4,0
840,2,0
841,3,0
842,5,0
843,7,0
844,6,0
845,5,0
846,3,0
847,6,0
848,8,0
849,7,0
850,7,0
851,6,0
852,5,0
853,7,0
854,4,0
855,5,0
856,5,0
857,6,0
858,4,0
859,7,0
860,4,0
861,6,0
862,7,0
863,10,0
864,5,0
865,3,0
866,2,0
867,7,0
868,6,0
869,7,0
870,5,0
871,6,0
872,4,0
873,10,0
874,4,0
875,3,0
876,6,0
877,2,0
878,7,0
879,5,0
880,2,0
881,6,0
882,10,0
883,6,0
884,8,0
885,2,0
886,8,0
887,7,0
888,9,0
889,8,0
890,11,0
891,6,0
892,3,0
893,3,0
894,9,0
895,12,0
896,6,0
897,1,0
898,9,0
899,13,0
900,7,0
901,7,0
902,8,0
903,7,0
904,5,0
905,5,0
906,8,0
907,7,0
908,5,0
909,3,0
910,4,0
911,4,0
912,5,0
913,5,0
914,5,0
915,0,0
916,8,0
917,6,0
918,7,0
919,7,0
920,6,0
921,6,0
922,8,0
923,5,0
924,7,0
925,6,0
926,4,0
927,4,0
928,2,0
929,7,0
930,2,0
931,3,0
932,5,0
933,11,0
934,9,0
935,6,0
936,8,0
937,7,0
938,4,0
939,9,0
940,5,0
941,7,0
942,5,0
943,6,0
944,7,0
945,4,0
946,6,0
947,6,0
948,5,0
949,4,0
950,5,0
951,7,0
952,6,0
953,6,0
954,8,0
955,8,0
956,8,0
957,7,0
958,6,0
959,7,0
960,5,0
961,5,0
962,4,0
963,6,0
964,6,0
965,5,0
966,7,0
967,0,0
968,5,0
969,6,0
970,9,0
971,8,0
972,7,0
973,3,0
974,3,0
975,8,0
976,2,0
977,4,0
978,4,0
979,8,0
980,5,0
981,7,0
982,6,0
983,6,0
984,6,0
985,7,0
986,6,0
987,6,0
988,5,0
989,6,0
990,8,0
991,2,0
992,4,0
993,6,0
994,5,0
995,6,0
996,4,0
997,4,0
998,5,0
999,6,0
1000,8,0
1001,4,0
1002,5,0
1003,2,0
1004,5,0
1005,4,0
1006,6,0
1007,6,0
1008,8,0
1009,2,0
1010,3,0
1011,7,0
1012,3,0
1013,6,0
1014,8,0
1015,5,0
1016,3,0
1017,5,0
1018,4,0
1019,4,0
1020,5,0
1021,4,0
1022,5,0
1023,5,0
1024,5,0
1025,4,0
1026,6,0
1027,5,0
1028,6,0
1029,3,0
1030,4,0
1031,5,0
1032,3,0
1033,7,0
1034,2,0
1035,6,0
1036,5,0
1037,7,0
1038,7,0
1039,9,0
1040,4,0
1041,4,0
1042,4,0
1043,5,0
1044,7,0
1045,7,0
1046,6,0
1047,7,0
1048,3,0
1049,6,0
1050,5,0
1051,5,0
1052,4,0
1053,8,0
1054,6,0
1055,6,0
1056,6,0
1057,2,0
1058,4,0
1059,6,0
1060,6,0
1061,6,0
1062,12,0
1063,6,0
1064,1,0
1065,7,0
1066,3,0
1067,5,0
1068,5,0
1069,7,0
1070,7,0
1071,7,0
1072,3,0
1073,2,0
1074,9,0
1075,6,0
1076,3,0
1077,2,0
1078,6,0
1079,5,0
1080,2,0
1081,2,0
1082,5,0
1083,7,0
1084,4,0
1085,6,0
1086,4,0
1087,6,0
1088,5,0
1089,5,0
1090,4,0
1091,4,0
1092,7,0
1093,6,0
1094,7,0
1095,13,0
1096,4,0
1097,5,0
1098,4,0
1099,6,0
1100,4,0
1101,5,0
1102,5,0
1103,8,0
1104,8,0
1105,5,0
1106,5,0
1107,5,0
1108,3,0
1109,3,0
1110,2,0
1111,4,0
1112,4,0
1113,3,0
1114,7,0
1115,7,0
1116,5,0
1117,5,0
1118,3,0
1119,5,0
1120,6,0
1121,9,0
1122,5,0
1123,7,0
1124,10,0
1125,5,0
1126,4,0
1127,3,0
1128,6,0
1129,3,0
1130,6,0
1131,5,0
1132,6,0
1133,4,0
1134,5,0
1135,8,0
1136,4,0
1137,7,0
1138,3,0
1139,5,0
1140,5,0
1141,5,0
1142,4,0
1143,5,0
1144,5,0
1145,7,0
1146,8,0
1147,3,0
1148,4,0
1149,4,0
1150,4,0
1151,7,0
1152,5,0
1153,3,0
1154,9,0
1155,11,0
1156,8,0
1157,8,0
1158,5,0
1159,4,0
1160,6,0
1161,6,0
1162,3,0
1163,10,0
1164,6,0
1165,5,0
1166,5,0
1167,4,0
1168,6,0
1169,7,0
1170,7,0
1171,4,0
1172,11,0
1173,7,0
1174,11,0
1175,4,0
1176,8,0
1177,7,0
1178,6,0
1179,4,0
1180,8,0
1181,6,0
1182,3,0
1183,4,0
1184,2,0
1185,3,0
1186,7,0
1187,8,0
1188,4,0
1189,6,0
1190,5,0
1191,1,0
1192,4,0
1193,4,0
1194,5,0
1195,8,0
1196,4,0
1197,3,0
1198,7,0
1199,3,0
1200,10,0
1201,3,0
1202,9,0
1203,3,0
1204,6,0
1205,7,0
1206,6,0
1207,3,0
1208,5,0
1209,9,0
1210,6,0
1211,2,0
1212,2,0
1213,10,0
1214,5,0
1215,5,0
1216,6,0
1217,3,0
1218,4,0
1219,7,0
1220,3,0
1221,5,0
1222,3,0
1223,8,0
1224,5,0
1225,6,0
1226,5,0
1227,2,0
1228,4,0
1229,1,0
1230,8,0
1231,5,0
1232,6,0
1233,4,0
1234,9,0
1235,4,0
1236,6,0
1237,11,0
1238,3,0
1239,2,0
1240,5,0
1241,4,0
1242,5,0
1243,3,0
1244,7,0
1245,6,0
1246,5,0
1247,8,0
1248,3,0
1249,7,0
1250,2,0
1251,7,0
1252,2,0
1253,6,0
1254,12,0
1255,5,0
1256,8,0
1257,4,0
1258,4,0
1259,9,0
1260,2,0
1261,7,0
1262,5,0
1263,5,0
1264,3,0
1265,10,0
1266,7,0
1267,9,0
1268,5,0
1269,4,0
1270,8,0
1271,6,0
1272,2,0
1273,4,0
1274,8,0
1275,9,0
1276,6,0
1277,3,0
1278,7,0
1279,4,0
1280,10,0
1281,3,0
1282,7,0
1283,8,0
1284,5,0
1285,8,0
1286,9,0
1287,4,0
1288,6,0
1289,6,0
1290,2,0
1291,3,0
1292,5,0
1293,11,0
1294,7,0
1295,4,0
1296,4,0
1297,7,0
1298,3,0
1299,10,0
1300,6,0
1301,13,0
1302,9,0
1303,4,0
1304,3,0
1305,9,0
1306,5,0
1307,8,0
1308,4,0
1309,4,0
1310,5,0
1311,6,0
1312,10,0
1313,6,0
1314,6,0
1315,2,0
1316,4,0
1317,6,0
1318,3,0
1319,2,0
1320,5,0
1321,7,0
1322,7,0
1323,2,0
1324,5,0
1325,7,0
1326,4,0
1327,10,0
1328,1,0
1329,6,0
1330,3,0
1331,1,0
1332,8,0
1333,10,0
1334,5,0
1335,5,0
1336,9,0
1337,7,0
1338,6,0
1339,4,0
1340,12,0
1341,6,0
1342,4,0
1343,9,0
1344,6,0
1345,7,0
1346,6,0
1347,7,0
1348,6,0
1349,2,0
1350,6,0
1351,4,0
1352,11,0
1353,7,0
1354,3,0
1355,7,0
1356,2,0
1357,8,0
1358,4,0
1359,4,0
1360,5,0
1361,6,0
1362,1,0
1363,0,0
1364,6,0
1365,6,0
1366,7,0
1367,6,0
1368,11,0
1369,5,0
1370,4,0
1371,5,0
1372,12,0
1373,3,0
1374,10,0
1375,3,0
1376,6,0
1377,11,0
1378,3,0
1379,10,0
1380,7,0
1381,9,0
1382,4,0
1383,5,0
1384,4,0
1385,5,0
1386,6,0
1387,6,0
1388,4,0
1389,12,0
1390,8,0
1391,6,0
1392,0,0
1393,5,0
1394,5,0
1395,7,0
1396,3,0
1397,5,0
1398,4,0
1399,7,0
1400,9,0
1401,3,0
1402,8,0
1403,8,0
1404,9,0
1405,4,0
1406,6,0
1407,4,0
1408,7,0
1409,7,0
1410,8,0
1411,5,0
1412,4,0
1413,3,0
1414,6,0
1415,4,0
1416,1,0
1417,3,0
1418,8,0
1419,9,0
1420,6,0
1421,4,0
1422,5,0
1423,4,0
1424,11,0
1425,8,0
1426,6,0
1427,5,0
1428,4,0
1429,11,0
1430,6,0
1431,9,0
1432,7,0
1433,5,0
1434,10,0
1435,5,0
1436,0,0
1437,4,0
1438,5,0
1439,4,0
1440,7,0
1441,6,0
1442,4,0
1443,5,0
1444,10,0
1445,6,0
1446,7,0
1447,5,0
1448,6,0
1449,2,0
1450,8,0
1451,8,0
1452,5,0
1453,7,0
1454,2,0
1455,12,0
1456,6,0
1457,6,0
1458,4,0
1459,5,0
1460,6,0
1461,7,0
1462,3,0
1463,1,0
1464,9,0
1465,3,0
1466,5,0
1467,4,0
1468,5,0
1469,10,0
1470,1,0
1471,4,0
1472,3,0
1473,6,0
1474,9,0
1475,3,0
1476,8,0
1477,5,0
1478,6,0
1479,7,0
1480,4,0
1481,4,0
1482,5,0
1483,4,0
1484,5,0
1485,6,0
1486,7,0
1487,7,0
1488,3,0
1489,6,0
1490,3,0
1491,6,0
1492,5,0
1493,7,0
1494,5,0
1495,9,0
1496,8,0
1497,3,0
1498,6,0
1499,6,0
1500,2,0
1501,7,0
1502,7,0
1503,5,0
1504,5,0
1505,5,0
1506,6,0
1507,3,0
1508,6,0
1509,3,0
1510,7,0
1511,6,0
1512,3,0
1513,6,0
1514,5,0
1515,7,0
1516,6,0
1517,1,0
1518,6,0
1519,6,0
1520,3,0
1521,5,0
1522,3,0
1523,4,0
1524,8,0
1525,2,0
1526,4,0
1527,5,0
1528,5,0
1529,3,0
1530,5,0
1531,4,0
1532,8,0
1533,6,0
1534,5,0
1535,5,0
1536,3,0
1537,6,0
1538,5,0
1539,4,0
1540,6,0
1541,1,0
1542,6,0
1543,6,0
1544,6,0
1545,7,0
1546,6,0
1547,6,0
1548,6,0
1549,5,0
1550,7,0
1551,8,0
1552,3,0
1553,6,0
1554,3,0
1555,6,0
1556,7,0
1557,6,0
1558,3,0
1559,5,0
1560,4,0
1561,3,0
1562,3,0
1563,5,0
1564,7,0
1565,5,0
1566,4,0
1567,3,0
1568,5,0
1569,6,0
1570,5,0
1571,5,0
1572,4,0
1573,4,0
1574,3,0
1575,6,0
1576,5,0
1577,6,0
1578,12,0
1579,4,0
1580,3,0
1581,11,0
1582,5,0
1583,6,0
1584,6,0
1585,8,0
1586,7,0
1587,5,0
1588,4,0
1589,2,0
1590,6,0
1591,4,0
1592,4,0
1593,5,0
1594,6,0
1595,9,0
1596,5,0
1597,5,0
1598,4,0
1599,5,0
1600,8,0
1601,4,0
1602,8,0
1603,6,0
1604,3,0
1605,10,0
1606,4,0
1607,11,0
1608,4,0
1609,7,0
1610,9,0
1611,6,0
1612,1,0
1613,7,0
1614,5,0
1615,12,0
1616,3,0
1617,2,0
1618,8,0
1619,3,0
1620,6,0
1621,5,0
1622,7,0
1623,5,0
1624,6,0
1625,12,0
1626,9,0
1627,3,0
1628,7,0
1629,3,0
1630,9,0
1631,9,0
1632,6,0
1633,5,0
1634,7,0
1635,6,0
1636,4,0
1637,7,0
1638,12,0
1639,8,0
1640,5,0
1641,5,0
1642,2,0
1643,5,0
1644,6,0
1645,4,0
1646,8,0
1647,11,0
1648,6,0
1649,7,0
1650,4,0
1651,8,0
1652,6,0
1653,4,0
1654,8,0
1655,3,0
1656,6,0
1657,10,0
1658,6,0
1659,5,0
1660,7,0
1661,4,0
1662,6,0
1663,7,0
1664,10,0
1665,6,0
1666,9,0
1667,5,0
1668,7,0
1669,9,0
1670,8,0
1671,6,0
1672,6,0
1673,6,0
1674,5,0
1675,6,0
1676,4,0
1677,6,0
1678,10,0
1679,3,0
1680,7,0
1681,5,0
1682,5,0
1683,5,0
1684,6,0
1685,10,0
1686,4,0
1687,8,0
1688,4,0
1689,4,0
1690,9,0
1691,4,0
1692,5,0
1693,5,0
1694,6,0
1695,9,0
1696,4,0
1697,9,0
1698,10,0
1699,6,0
1700,0,0
1701,7,0
1702,6,0
1703,4,0
1704,7,0
1705,10,0
1706,6,0
1707,7,0
1708,8,0
1709,4,0
1710,3,0
1711,5,0
1712,9,0
1713,5,0
1714,8,0
1715,6,0
1716,6,0
1717,5,0
1718,5,0
1719,3,0
1720,8,0
1721,4,0
1722,5,0
1723,7,0
1724,5,0
1725,5,0
1726,7,0
1727,4,0
1728,8,0
1729,11,0
1730,7,0
1731,7,0
1732,7,0
1733,8,0
1734,7,0
1735,5,0
1736,6,0
1737,5,0
1738,5,0
1739,6,0
1740,6,0
1741,4,0
1742,7,0
1743,5,0
1744,7,0
1745,4,0
1746,9,0
1747,7,0
1748,4,0
1749,6,0
1750,5,0
1751,7,0
1752,5,0
1753,7,0
1754,3,0
1755,6,0
1756,5,0
1757,7,0
1758,5,0
1759,5,0
1760,3,0
1761,5,0
1762,5,0
1763,4,0
1764,5,0
1765,5,0
1766,9,0
1767,4,0
1768,5,0
1769,4,0
1770,4,0
1771,5,0
1772,4,0
1773,8,0
1774,7,0
1775,8,0
1776,11,0
1777,6,0
1778,0,0
1779,2,0
1780,5,0
1781,5,0
1782,0,0
1783,6,0
1784,8,0
1785,10,0
1786,4,0
1787,3,0
1788,7,0
1789,7,0
1790,5,0
1791,7,0
1792,7,0
1793,8,0
1794,8,0
1795,5,0
1796,6,0
1797,3,0
1798,4,0
1799,3,0
1800,7,0
1801,5,0
1802,4,0
1803,3,0
1804,6,0
1805,5,0
1806,6,0
1807,4,0
1808,5,0
1809,5,0
1810,5,0
1811,7,0
1812,5,0
1813,7,0
1814,5,0
1815,3,0
1816,8,0
1817,5,0
1818,6,0
1819,4,0
1820,7,0
1821,3,0
1822,6,0
1823,3,0
1824,8,0
1825,5,0
1826,5,0
1827,5,0
1828,8,0
1829,5,0
1830,7,0
1831,5,0
1832,7,0
1833,3,0
1834,4,0
1835,6,0
1836,5,0
1837,8,0
1838,7,0
1839,7,0
1840,3,0
1841,6,0
1842,5,0
1843,6,0
1844,2,0
1845,7,0
1846,5,0
1847,5,0
1848,4,0
1849,8,0
1850,5,0
1851,5,0
1852,5,0
1853,5,0
1854,6,0
1855,4,0
1856,4,0
1857,7,0
1858,8,0
1859,7,0
1860,5,0
1861,7,0
1862,6,0
1863,7,0
1864,7,0
1865,5,0
1866,10,0
1867,7,0
1868,6,0
1869,3,0
1870,2,0
1871,3,0
1872,6,0
1873,6,0
1874,6,0
1875,5,0
1876,4,0
1877,2,0
1878,3,0
1879,6,0
1880,6,0
1881,6,0
1882,4,0
1883,2,0
1884,3,0
1885,6,0
1886,7,0
1887,6,0
1888,3,0
1889,5,0
1890,7,0
1891,4,0
1892,5,0
1893,9,0
1894,5,0
1895,5,0
1896,5,0
1897,7,0
1898,4,0
1899,8,0
1900,0,0
1901,8,0
1902,6,0
1903,5,0
1904,5,0
1905,7,0
1906,4,0
1907,4,0
1908,6,0
1909,6,0
1910,4,0
1911,2,0
1912,11,0
1913,5,0
1914,4,0
1915,4,0
1916,6,0
1917,5,0
1918,5,0
1919,5,0
1920,6,0
1921,4,0
1922,2,0
1923,7,0
1924,6,0
1925,6,0
1926,4,0
1927,6,0
1928,8,0
1929,4,0
1930,6,0
1931,3,0
1932,6,0
1933,3,0
1934,3,0
1935,1,0
1936,6,0
1937,9,0
1938,7,0
1939,5,0
1940,5,0
1941,9,0
1942,6,0
1943,4,0
1944,2,0
1945,5,0
1946,5,0
1947,6,0
1948,5,0
1949,5,0
1950,13,0
1951,9,0
1952,6,0
1953,3,0
1954,7,0
1955,7,0
1956,0,0
1957,2,0
1958,8,0
1959,7,0
1960,4,0
1961,2,0
1962,4,0
1963,2,0
1964,6,0
1965,2,0
1966,2,0
1967,9,0
1968,4,0
1969,5,0
1970,5,0
1971,7,0
1972,8,0
1973,7,0
1974,8,0
1975,4,0
1976,5,0
1977,6,0
1978,6,0
1979,6,0
1980,10,0
1981,2,0
1982,11,0
1983,12,0
1984,5,0
1985,7,0
1986,6,0
1987,3,0
1988,3,0
1989,6,0
1990,4,0
1991,3,0
1992,3,0
1993,4,0
1994,7,0
1995,3,0
1996,6,0
1997,5,0
1998,5,0
1999,6,0
2000,9,0
2001,7,0
2002,3,0
2003,5,0
2004,7,0
2005,1,0
2006,4,0
2007,1,0
2008,1,0
2009,1,0
2010,7,0
2011,6,0
2012,6,0
2013,4,0
2014,3,0
2015,4,0
2016,2,0
2017,5,0
2018,1,0
2019,5,0
2020,1,0
2021,3,0
2022,5,0
2023,7,0
2024,1,0
2025,1,0
2026,3,0
2027,4,0
2028,4,0
2029,9,0
2030,1,0
2031,6,0
2032,5,0
2033,1,0
2034,5,0
2035,6,0
2036,4,0
2037,2,0
2038,5,0
2039,5,0
2040,5,0
2041,1,0
2042,3,0
2043,9,0
2044,4,0
2045,6,0
2046,3,0
2047,1,0
2048,4,0
2049,3,0
2050,6,0
2051,6,0
2052,2,0
2053,8,0
2054,1,0
2055,4,0
2056,5,0
2057,5,0
2058,4,0
2059,6,0
2060,5,0
2061,7,0
2062,1,0
2063,8,0
2064,1,0
2065,1,0
2066,5,0
2067,6,0
2068,5,0
2069,1,0
2070,4,0
2071,6,0
2072,4,0
2073,4,0
2074,1,0
2075,1,0
2076,5,0
2077,5,0
2078,1,0
2079,3,0
2080,7,0
2081,6,0
2082,3,0
2083,1,0
2084,6,0
2085,8,0
2086,6,0
2087,12,0
2088,3,0
2089,4,0
2090,4,0
2091,1,0
2092,5,0
2093,9,0
2094,7,0
2095,7,0
2096,6,0
2097,5,0
2098,9,0
2099,7,0
2100,3,0
2101,7,0
2102,8,0
2103,3,0
2104,5,0
2105,1,0
2106,5,0
2107,7,0
2108,7,0
2109,3,0
2110,7,0
2111,9,0
2112,3,0
2113,6,0
2114,7,0
2115,8,0
2116,7,0
2117,8,0
2118,10,0
2119,1,0
2120,5,0
2121,5,0
2122,4,0
2123,9,0
2124,5,0
2125,8,0
2126,6,0
2127,6,0
2128,7,0
2129,1,0
2130,5,0
2131,7,0
2132,3,0
2133,1,0
2134,3,0
2135,3,0
2136,8,0
2137,7,0
2138,1,0
2139,5,0
