id,good,bad
217,7,0
218,2,0
219,4,0
220,5,0
221,5,0
222,8,0
223,24,0
224,8,0
225,8,0
226,3,0
227,4,0
228,8,0
229,2,0
230,9,0
231,3,0
232,5,0
233,1,0
234,24,0
235,0,0
236,11,0
237,11,0
238,9,0
239,19,0
240,21,0
241,27,0
242,5,0
243,9,0
244,0,0
245,10,0
246,0,0
247,0,0
248,8,0
249,10,0
250,24,0
251,0,0
252,26,0
253,10,0
254,0,0
255,3,0
256,3,0
257,2,0
258,5,0
259,12,0
260,20,0
261,0,0
262,1,0
263,2,0
264,6,0
265,6,0
266,1,0
267,0,0
268,0,0
269,4,0
270,7,0
271,1,0
272,8,0
273,0,0
274,21,0
275,7,0
276,10,0
277,0,0
278,6,0
279,1,0
280,10,0
281,17,0
282,3,0
283,12,0
284,22,0
285,10,0
286,4,0
287,0,0
288,7,0
289,18,0
290,10,0
291,3,0
292,4,0
293,36,0
294,12,0
295,6,0
296,0,0
297,14,0
298,5,0
299,0,0
300,14,0
301,10,0
302,5,0
303,4,0
304,16,0
305,0,0
306,7,0
307,10,0
308,3,0
309,10,0
310,2,0
311,17,0
312,10,0
313,0,0
314,3,0
315,22,0
316,6,0
317,9,0
318,0,0
319,4,0
320,12,0
321,0,0
322,4,0
323,6,0
324,0,0
325,0,0
326,2,0
327,21,0
328,4,0
329,0,0
330,5,0
331,11,0
332,11,0
333,8,0
334,0,0
335,0,0
336,8,0
337,5,0
338,8,0
339,0,0
340,1,0
341,4,0
342,5,0
343,12,0
344,8,0
345,2,0
346,10,0
347,30,0
348,7,0
349,4,0
350,0,0
351,0,0
352,0,0
353,5,0
354,11,0
355,1,0
356,60,0
357,1,0
358,8,0
359,7,0
360,1,0
361,5,0
362,11,0
363,6,0
364,3,0
365,4,0
366,14,0
367,9,0
368,8,0
369,5,0
370,3,0
371,8,0
372,1,0
373,6,0
374,3,0
375,29,0
376,5,0
377,18,0
378,14,0
379,0,0
380,7,0
381,0,0
382,9,0
383,6,0
384,6,0
385,25,0
386,0,0
387,0,0
388,18,0
389,4,0
390,0,0
391,0,0
392,0,0
393,5,0
394,12,0
395,17,0
396,3,0
397,6,0
398,7,0
399,13,0
400,0,0
401,13,0
402,33,0
403,0,0
404,10,0
405,54,0
406,16,0
407,2,0
408,2,0
409,7,0
410,4,0
411,0,0
412,12,0
413,9,0
414,7,0
415,4,0
416,13,0
417,4,0
418,2,0
419,16,0
420,1,0
421,14,0
422,8,0
423,8,0
424,3,0
425,21,0
426,14,0
427,0,0
428,0,0
429,0,0
430,35,0
431,0,0
432,0,0
433,3,0
434,4,0
435,0,0
436,0,0
437,11,0
438,0,0
439,21,0
440,0,0
441,0,0
442,0,0
443,23,0
444,1,0
445,0,0
446,17,0
447,9,0
448,21,0
449,3,0
450,26,0
451,0,0
452,0,0
453,8,0
454,25,0
455,0,0
456,5,0
457,27,0
458,1,0
459,0,0
460,3,0
461,12,0
462,0,0
463,4,0
464,15,0
465,16,0
466,5,0
467,0,0
468,5,0
469,0,0
470,2,0
471,16,0
472,0,0
473,27,0
474,1,0
475,5,0
476,2,0
477,0,0
478,6,0
479,6,0
480,0,0
481,36,0
482,0,0
483,23,0
484,15,0
485,24,0
486,0,0
487,44,0
488,11,0
489,3,0
490,4,0
491,35,0
492,0,0
493,0,0
494,7,0
495,27,0
496,0,0
497,5,0
498,10,0
499,12,0
500,13,0
501,0,0
502,7,0
503,12,0
504,0,0
505,44,0
506,20,0
507,3,0
508,21,0
509,0,0
510,9,0
511,2,0
512,0,0
513,16,0
514,10,0
515,24,0
516,19,0
517,0,0
518,9,0
519,14,0
520,9,0
521,0,0
522,0,0
523,0,0
524,14,0
525,16,0
526,0,0
527,9,0
528,0,0
529,0,0
530,3,0
531,6,0
532,3,0
533,1,0
534,19,0
535,0,0
536,6,0
537,12,0
538,0,0
539,3,0
540,0,0
541,3,0
542,10,0
543,4,0
544,29,0
545,17,0
546,30,0
547,7,0
548,14,0
549,3,0
550,16,0
551,0,0
552,0,0
553,0,0
554,15,0
555,0,0
556,0,0
557,7,0
558,0,0
559,8,0
560,23,0
561,22,0
562,26,0
563,8,0
564,8,0
565,0,0
566,3,0
567,6,0
568,13,0
569,12,0
570,12,0
571,9,0
572,10,0
573,9,0
574,6,0
575,25,0
576,3,0
577,13,0
578,0,0
579,0,0
580,9,0
581,0,0
582,0,0
583,0,0
584,0,0
585,9,0
586,9,0
587,10,0
588,4,0
589,47,0
590,4,0
591,0,0
592,17,0
593,13,0
594,7,0
595,0,0
596,7,0
597,2,0
598,8,0
599,6,0
600,34,0
601,0,0
602,10,0
603,21,0
604,9,0
605,2,0
606,11,0
607,11,0
608,17,0
609,14,0
610,0,0
611,0,0
612,19,0
613,0,0
614,0,0
615,0,0
616,19,0
617,0,0
618,0,0
619,0,0
620,0,0
621,0,0
622,15,0
623,9,0
624,17,0
625,11,0
626,12,0
627,19,0
628,0,0
629,0,0
630,29,0
631,18,0
632,10,0
633,4,0
634,28,0
635,18,0
636,3,0
637,28,0
638,22,0
639,21,0
640,10,0
641,47,0
642,0,0
643,30,0
644,19,0
645,1,0
646,24,0
647,0,0
648,20,0
649,0,0
650,0,0
651,14,0
652,10,0
653,15,0
654,19,0
655,9,0
656,0,0
657,3,0
658,0,0
659,23,0
660,9,0
661,0,0
662,4,0
663,0,0
664,5,0
665,20,0
666,24,0
667,7,0
668,7,0
669,3,0
670,9,0
671,48,0
672,15,0
673,14,0
674,28,0
675,17,0
676,17,0
677,22,0
678,22,0
679,5,0
680,6,0
681,11,0
682,12,0
683,20,0
684,0,0
685,8,0
686,13,0
687,11,0
688,14,0
689,20,0
690,15,0
691,10,0
692,0,0
693,15,0
694,0,0
695,7,0
696,6,0
697,3,0
698,3,0
699,8,0
700,9,0
701,19,0
702,1,0
703,13,0
704,5,0
705,24,0
706,13,0
707,14,0
708,0,0
709,11,0
710,3,0
711,9,0
712,0,0
713,0,0
714,9,0
715,5,0
716,51,0
717,0,0
718,12,0
719,4,0
720,18,0
721,0,0
722,0,0
723,9,0
724,0,0
725,0,0
726,8,0
727,5,0
728,0,0
729,0,0
730,11,0
731,7,0
732,19,0
733,2,0
734,11,0
735,1,0
736,0,0
737,0,0
738,13,0
739,14,0
740,29,0
741,18,0
742,14,0
743,30,0
744,15,0
745,11,0
746,27,0
747,17,0
748,12,0
749,0,0
750,19,0
751,14,0
752,0,0
753,7,0
754,1,0
755,11,0
756,0,0
757,17,0
758,0,0
759,0,0
760,1,0
761,4,0
762,21,0
763,10,0
764,6,0
765,14,0
766,18,0
767,0,0
768,4,0
769,0,0
770,0,0
771,26,0
772,0,0
773,24,0
774,8,0
775,16,0
776,16,0
777,14,0
778,0,0
779,5,0
780,12,0
781,0,0
782,26,0
783,0,0
784,11,0
785,21,0
786,7,0
787,13,0
788,0,0
789,29,0
790,4,0
791,12,0
792,0,0
793,0,0
794,3,0
795,0,0
796,0,0
797,12,0
798,0,0
799,13,0
800,17,0
801,6,0
802,19,0
803,10,0
804,7,0
805,4,0
806,0,0
807,14,0
808,8,0
809,6,0
810,3,0
811,0,0
812,0,0
813,5,0
814,30,0
815,33,0
816,0,0
817,0,0
818,0,0
819,2,0
820,7,0
821,3,0
822,2,0
823,9,0
824,12,0
825,0,0
826,8,0
827,6,0
828,8,0
829,7,0
830,9,0
831,6,0
832,2,0
833,16,0
834,13,0
835,4,0
836,16,0
837,23,0
838,14,0
839,16,0
840,1,0
841,16,0
842,2,0
843,29,0
844,0,0
845,0,0
846,3,0
847,6,0
848,14,0
849,1,0
850,30,0
851,5,0
852,0,0
853,7,0
854,3,0
855,5,0
856,2,0
857,11,0
858,3,0
859,0,0
860,2,0
861,12,0
862,6,0
863,8,0
864,18,0
865,14,0
866,0,0
867,5,0
868,4,0
869,7,0
870,4,0
871,5,0
872,10,0
873,0,0
874,17,0
875,18,0
876,2,0
877,14,0
878,24,0
879,29,0
880,0,0
881,7,0
882,3,0
883,13,0
884,22,0
885,12,0
886,1,0
887,14,0
888,11,0
889,7,0
890,7,0
891,4,0
892,11,0
893,0,0
894,9,0
895,0,0
896,13,0
897,11,0
898,0,0
899,7,0
900,0,0
901,4,0
902,8,0
903,6,0
904,17,0
905,0,0
906,9,0
907,5,0
908,4,0
909,3,0
910,1,0
911,0,0
912,22,0
913,9,0
914,6,0
915,17,0
916,18,0
917,0,0
918,10,0
919,0,0
920,13,0
921,12,0
922,29,0
923,1,0
924,4,0
925,13,0
926,7,0
927,6,0
928,4,0
929,0,0
930,1,0
931,3,0
932,12,0
933,12,0
934,8,0
935,4,0
936,9,0
937,5,0
938,0,0
939,0,0
940,7,0
941,1,0
942,21,0
943,1,0
944,11,0
945,0,0
946,7,0
947,9,0
948,10,0
949,5,0
950,9,0
951,3,0
952,9,0
953,11,0
954,12,0
955,7,0
956,16,0
957,7,0
958,0,0
959,11,0
960,0,0
961,5,0
962,7,0
963,5,0
964,5,0
965,8,0
966,10,0
967,9,0
968,12,0
969,12,0
970,8,0
971,14,0
972,3,0
973,5,0
974,13,0
975,5,0
976,6,0
977,1,0
978,7,0
979,0,0
980,0,0
981,7,0
982,7,0
983,10,0
984,32,0
985,20,0
986,10,0
987,26,0
988,8,0
989,0,0
990,27,0
991,3,0
992,5,0
993,5,0
994,9,0
995,7,0
996,0,0
997,2,0
998,4,0
999,3,0
1000,1,0
1001,5,0
1002,11,0
1003,9,0
1004,5,0
1005,5,0
1006,13,0
1007,20,0
1008,8,0
1009,0,0
1010,13,0
1011,6,0
1012,2,0
1013,9,0
1014,8,0
1015,1,0
1016,22,0
1017,14,0
1018,0,0
1019,5,0
1020,3,0
1021,5,0
1022,8,0
1023,11,0
1024,0,0
1025,16,0
1026,2,0
1027,13,0
1028,16,0
1029,3,0
1030,6,0
1031,0,0
1032,0,0
1033,0,0
1034,0,0
1035,0,0
1036,19,0
1037,8,0
1038,8,0
1039,6,0
1040,18,0
1041,9,0
1042,0,0
1043,13,0
1044,9,0
1045,0,0
1046,12,0
1047,4,0
1048,16,0
1049,10,0
1050,3,0
1051,11,0
1052,1,0
1053,6,0
1054,5,0
1055,0,0
1056,9,0
1057,7,0
1058,12,0
1059,3,0
1060,10,0
1061,0,0
1062,8,0
1063,6,0
1064,3,0
1065,11,0
1066,0,0
1067,2,0
1068,0,0
1069,1,0
1070,6,0
1071,0,0
1072,1,0
1073,0,0
1074,9,0
1075,6,0
1076,10,0
1077,0,0
1078,3,0
1079,5,0
1080,4,0
1081,6,0
1082,6,0
1083,5,0
1084,2,0
1085,0,0
1086,5,0
1087,3,0
1088,7,0
1089,10,0
1090,3,0
1091,30,0
1092,0,0
1093,0,0
1094,2,0
1095,13,0
1096,8,0
1097,19,0
1098,5,0
1099,7,0
1100,14,0
1101,6,0
1102,1,0
1103,11,0
1104,2,0
1105,6,0
1106,1,0
1107,5,0
1108,0,0
1109,12,0
1110,0,0
1111,4,0
1112,11,0
1113,0,0
1114,31,0
1115,12,0
1116,19,0
1117,7,0
1118,0,0
1119,0,0
1120,13,0
1121,4,0
1122,2,0
1123,4,0
1124,0,0
1125,4,0
1126,15,0
1127,8,0
1128,6,0
1129,1,0
1130,0,0
1131,7,0
1132,0,0
1133,1,0
1134,3,0
1135,5,0
1136,0,0
1137,1,0
1138,8,0
1139,18,0
1140,0,0
1141,7,0
1142,7,0
1143,3,0
1144,4,0
1145,9,0
1146,20,0
1147,6,0
1148,9,0
1149,5,0
1150,21,0
1151,10,0
1152,0,0
1153,0,0
1154,15,0
1155,21,0
1156,17,0
1157,17,0
1158,4,0
1159,5,0
1160,3,0
1161,2,0
1162,6,0
1163,7,0
1164,8,0
1165,19,0
1166,5,0
1167,9,0
1168,1,0
1169,1,0
1170,9,0
1171,11,0
1172,3,0
1173,13,0
1174,13,0
1175,2,0
1176,10,0
1177,4,0
1178,3,0
1179,11,0
1180,8,0
1181,7,0
1182,11,0
1183,0,0
1184,6,0
1185,8,0
1186,0,0
1187,4,0
1188,8,0
1189,8,0
1190,9,0
1191,7,0
1192,4,0
1193,4,0
1194,0,0
1195,9,0
1196,9,0
1197,9,0
1198,5,0
1199,2,0
1200,5,0
1201,0,0
1202,4,0
1203,7,0
1204,11,0
1205,4,0
1206,0,0
1207,4,0
1208,6,0
1209,0,0
1210,9,0
1211,10,0
1212,2,0
1213,3,0
1214,4,0
1215,3,0
1216,3,0
1217,10,0
1218,1,0
1219,13,0
1220,11,0
1221,3,0
1222,3,0
1223,9,0
1224,2,0
1225,3,0
1226,6,0
1227,0,0
1228,2,0
1229,16,0
1230,13,0
1231,18,0
1232,28,0
1233,3,0
1234,0,0
1235,29,0
1236,1,0
1237,1,0
1238,26,0
1239,20,0
1240,8,0
1241,22,0
1242,23,0
1243,8,0
1244,11,0
1245,8,0
1246,6,0
1247,9,0
1248,0,0
1249,18,0
1250,1,0
1251,10,0
1252,10,0
1253,11,0
1254,0,0
1255,2,0
1256,9,0
1257,23,0
1258,4,0
1259,16,0
1260,20,0
1261,7,0
1262,23,0
1263,20,0
1264,21,0
1265,4,0
1266,7,0
1267,29,0
1268,0,0
1269,5,0
1270,13,0
1271,13,0
1272,13,0
1273,20,0
1274,14,0
1275,16,0
1276,23,0
1277,15,0
1278,2,0
1279,4,0
1280,1,0
1281,22,0
1282,8,0
1283,20,0
1284,10,0
1285,4,0
1286,7,0
1287,0,0
1288,0,0
1289,5,0
1290,1,0
1291,6,0
1292,5,0
1293,0,0
1294,0,0
1295,10,0
1296,0,0
1297,5,0
1298,5,0
1299,5,0
1300,11,0
1301,18,0
1302,0,0
1303,1,0
1304,4,0
1305,0,0
1306,8,0
1307,7,0
1308,10,0
1309,6,0
1310,8,0
1311,5,0
1312,3,0
1313,3,0
1314,4,0
1315,3,0
1316,5,0
1317,4,0
1318,9,0
1319,4,0
1320,6,0
1321,0,0
1322,7,0
1323,8,0
1324,12,0
1325,7,0
1326,7,0
1327,6,0
1328,3,0
1329,3,0
1330,6,0
1331,0,0
1332,6,0
1333,5,0
1334,0,0
1335,11,0
1336,1,0
1337,6,0
1338,0,0
1339,14,0
1340,10,0
1341,0,0
1342,4,0
1343,12,0
1344,5,0
1345,3,0
1346,3,0
1347,4,0
1348,18,0
1349,2,0
1350,10,0
1351,10,0
1352,7,0
1353,8,0
1354,7,0
1355,14,0
1356,0,0
1357,6,0
1358,21,0
1359,28,0
1360,23,0
1361,26,0
1362,8,0
1363,0,0
1364,5,0
1365,4,0
1366,4,0
1367,0,0
1368,2,0
1369,0,0
1370,22,0
1371,3,0
1372,5,0
1373,4,0
1374,25,0
1375,20,0
1376,12,0
1377,23,0
1378,0,0
1379,22,0
1380,10,0
1381,6,0
1382,24,0
1383,26,0
1384,5,0
1385,5,0
1386,3,0
1387,4,0
1388,0,0
1389,0,0
1390,8,0
1391,25,0
1392,0,0
1393,9,0
1394,16,0
1395,4,0
1396,7,0
1397,12,0
1398,1,0
1399,3,0
1400,0,0
1401,0,0
1402,21,0
1403,5,0
1404,30,0
1405,15,0
1406,5,0
1407,0,0
1408,7,0
1409,0,0
1410,23,0
1411,6,0
1412,12,0
1413,9,0
1414,2,0
1415,0,0
1416,0,0
1417,6,0
1418,11,0
1419,26,0
1420,3,0
1421,2,0
1422,5,0
1423,6,0
1424,0,0
1425,0,0
1426,4,0
1427,4,0
1428,0,0
1429,44,0
1430,9,0
1431,0,0
1432,6,0
1433,9,0
1434,16,0
1435,6,0
1436,22,0
1437,15,0
1438,28,0
1439,0,0
1440,18,0
1441,4,0
1442,0,0
1443,7,0
1444,0,0
1445,1,0
1446,5,0
1447,0,0
1448,21,0
1449,0,0
1450,16,0
1451,32,0
1452,31,0
1453,4,0
1454,3,0
1455,0,0
1456,3,0
1457,0,0
1458,8,0
1459,6,0
1460,4,0
1461,0,0
1462,4,0
1463,15,0
1464,24,0
1465,5,0
1466,8,0
1467,4,0
1468,16,0
1469,10,0
1470,17,0
1471,9,0
1472,13,0
1473,10,0
1474,37,0
1475,0,0
1476,13,0
1477,6,0
1478,17,0
1479,5,0
1480,9,0
1481,0,0
1482,15,0
1483,5,0
1484,14,0
1485,0,0
1486,2,0
1487,4,0
1488,0,0
1489,9,0
1490,3,0
1491,9,0
1492,10,0
1493,2,0
1494,36,0
1495,13,0
1496,32,0
1497,3,0
1498,12,0
1499,5,0
1500,9,0
1501,6,0
1502,15,0
1503,0,0
1504,3,0
1505,0,0
1506,3,0
1507,18,0
1508,7,0
1509,3,0
1510,5,0
1511,6,0
1512,4,0
1513,13,0
1514,4,0
1515,0,0
1516,1,0
1517,0,0
1518,16,0
1519,5,0
1520,0,0
1521,9,0
1522,12,0
1523,10,0
1524,17,0
1525,8,0
1526,5,0
1527,0,0
1528,10,0
1529,7,0
1530,11,0
1531,3,0
1532,13,0
1533,7,0
1534,7,0
1535,25,0
1536,7,0
1537,0,0
1538,7,0
1539,6,0
1540,5,0
1541,31,0
1542,0,0
1543,0,0
1544,7,0
1545,6,0
1546,12,0
1547,16,0
1548,4,0
1549,3,0
1550,10,0
1551,10,0
1552,2,0
1553,16,0
1554,0,0
1555,19,0
1556,14,0
1557,8,0
1558,5,0
1559,1,0
1560,5,0
1561,3,0
1562,10,0
1563,7,0
1564,5,0
1565,0,0
1566,9,0
1567,5,0
1568,5,0
1569,0,0
1570,9,0
1571,8,0
1572,1,0
1573,7,0
1574,4,0
1575,7,0
1576,7,0
1577,3,0
1578,13,0
1579,5,0
1580,6,0
1581,0,0
1582,0,0
1583,7,0
1584,1,0
1585,5,0
1586,14,0
1587,14,0
1588,6,0
1589,14,0
1590,19,0
1591,35,0
1592,0,0
1593,7,0
1594,0,0
1595,0,0
1596,4,0
1597,7,0
1598,3,0
1599,15,0
1600,0,0
1601,7,0
1602,13,0
1603,19,0
1604,2,0
1605,0,0
1606,14,0
1607,0,0
1608,4,0
1609,0,0
1610,7,0
1611,7,0
1612,11,0
1613,2,0
1614,2,0
1615,14,0
1616,37,0
1617,14,0
1618,6,0
1619,3,0
1620,4,0
1621,6,0
1622,8,0
1623,0,0
1624,7,0
1625,0,0
1626,4,0
1627,10,0
1628,5,0
1629,2,0
1630,9,0
1631,0,0
1632,6,0
1633,3,0
1634,2,0
1635,9,0
1636,2,0
1637,0,0
1638,50,0
1639,0,0
1640,3,0
1641,17,0
1642,17,0
1643,6,0
1644,11,0
1645,6,0
1646,3,0
1647,3,0
1648,8,0
1649,4,0
1650,0,0
1651,9,0
1652,6,0
1653,13,0
1654,0,0
1655,2,0
1656,4,0
1657,11,0
1658,5,0
1659,5,0
1660,0,0
1661,0,0
1662,8,0
1663,8,0
1664,7,0
1665,0,0
1666,7,0
1667,0,0
1668,7,0
1669,6,0
1670,0,0
1671,5,0
1672,0,0
1673,7,0
1674,6,0
1675,5,0
1676,0,0
1677,1,0
1678,0,0
1679,8,0
1680,7,0
1681,2,0
1682,15,0
1683,3,0
1684,6,0
1685,16,0
1686,10,0
1687,0,0
1688,7,0
1689,21,0
1690,4,0
1691,9,0
1692,2,0
1693,0,0
1694,7,0
1695,26,0
1696,7,0
1697,5,0
1698,0,0
1699,10,0
1700,0,0
1701,6,0
1702,0,0
1703,7,0
1704,0,0
1705,0,0
1706,0,0
1707,0,0
1708,7,0
1709,2,0
1710,0,0
1711,6,0
1712,2,0
1713,11,0
1714,7,0
1715,5,0
1716,0,0
1717,18,0
1718,10,0
1719,5,0
1720,10,0
1721,8,0
1722,7,0
1723,12,0
1724,12,0
1725,13,0
1726,8,0
1727,7,0
1728,1,0
1729,0,0
1730,7,0
1731,2,0
1732,0,0
1733,0,0
1734,10,0
1735,1,0
1736,29,0
1737,10,0
1738,4,0
1739,10,0
1740,14,0
1741,8,0
1742,11,0
1743,4,0
1744,5,0
1745,15,0
1746,36,0
1747,7,0
1748,0,0
1749,3,0
1750,0,0
1751,7,0
1752,3,0
1753,5,0
1754,29,0
1755,29,0
1756,10,0
1757,0,0
1758,23,0
1759,10,0
1760,6,0
1761,7,0
1762,5,0
1763,3,0
1764,5,0
1765,8,0
1766,9,0
1767,7,0
1768,0,0
1769,3,0
1770,2,0
1771,3,0
1772,12,0
1773,3,0
1774,8,0
1775,11,0
1776,5,0
1777,2,0
1778,9,0
1779,5,0
1780,1,0
1781,3,0
1782,23,0
1783,17,0
1784,8,0
1785,12,0
1786,2,0
1787,15,0
1788,15,0
1789,3,0
1790,0,0
1791,2,0
1792,12,0
1793,24,0
1794,4,0
1795,6,0
1796,7,0
1797,6,0
1798,0,0
1799,0,0
1800,0,0
1801,1,0
1802,8,0
1803,0,0
1804,6,0
1805,7,0
1806,13,0
1807,6,0
1808,5,0
1809,6,0
1810,20,0
1811,1,0
1812,4,0
1813,0,0
1814,2,0
1815,3,0
1816,6,0
1817,9,0
1818,4,0
1819,5,0
1820,6,0
1821,6,0
1822,7,0
1823,3,0
1824,2,0
1825,3,0
1826,9,0
1827,3,0
1828,8,0
1829,11,0
1830,3,0
1831,6,0
1832,14,0
1833,22,0
1834,4,0
1835,0,0
1836,0,0
1837,9,0
1838,0,0
1839,7,0
1840,0,0
1841,8,0
1842,8,0
1843,0,0
1844,5,0
1845,2,0
1846,13,0
1847,0,0
1848,11,0
1849,2,0
1850,22,0
1851,6,0
1852,8,0
1853,0,0
1854,8,0
1855,11,0
1856,11,0
1857,0,0
1858,9,0
1859,14,0
1860,5,0
1861,7,0
1862,3,0
1863,7,0
1864,2,0
1865,21,0
1866,7,0
1867,23,0
1868,0,0
1869,4,0
1870,0,0
1871,11,0
1872,0,0
1873,10,0
1874,6,0
1875,8,0
1876,8,0
1877,0,0
1878,21,0
1879,10,0
1880,16,0
1881,17,0
1882,0,0
1883,0,0
1884,6,0
1885,3,0
1886,0,0
1887,0,0
1888,2,0
1889,15,0
1890,4,0
1891,0,0
1892,0,0
1893,0,0
1894,3,0
1895,8,0
1896,4,0
1897,6,0
1898,16,0
1899,21,0
1900,5,0
1901,12,0
1902,3,0
1903,4,0
1904,20,0
1905,5,0
1906,9,0
1907,21,0
1908,0,0
1909,7,0
1910,9,0
1911,0,0
1912,2,0
1913,6,0
1914,8,0
1915,19,0
1916,12,0
1917,0,0
1918,3,0
1919,8,0
1920,25,0
1921,6,0
1922,7,0
1923,7,0
1924,31,0
1925,11,0
1926,3,0
1927,2,0
1928,17,0
1929,4,0
1930,0,0
1931,15,0
1932,8,0
1933,15,0
1934,3,0
1935,6,0
1936,18,0
1937,16,0
1938,5,0
1939,4,0
1940,11,0
1941,4,0
1942,6,0
1943,5,0
1944,9,0
1945,0,0
1946,18,0
1947,13,0
1948,8,0
1949,5,0
1950,8,0
1951,4,0
1952,12,0
1953,18,0
1954,0,0
1955,12,0
1956,18,0
1957,8,0
1958,4,0
1959,6,0
1960,3,0
1961,5,0
1962,18,0
1963,0,0
1964,11,0
1965,4,0
1966,12,0
1967,9,0
1968,14,0
1969,8,0
1970,2,0
1971,0,0
1972,15,0
1973,7,0
1974,3,0
1975,5,0
1976,1,0
1977,13,0
1978,0,0
1979,7,0
1980,7,0
1981,5,0
1982,0,0
1983,17,0
1984,8,0
1985,9,0
1986,9,0
1987,12,0
1988,0,0
1989,10,0
1990,14,0
1991,7,0
1992,4,0
1993,1,0
1994,6,0
1995,10,0
1996,6,0
1997,0,0
1998,6,0
1999,17,0
2000,18,0
2001,10,0
2002,5,0
2003,5,0
2004,48,0
2005,4,0
2006,25,0
2007,4,0
2008,4,0
2009,4,0
2010,9,0
2011,3,0
2012,5,0
2013,10,0
2014,19,0
2015,6,0
2016,3,0
2017,2,0
2018,4,0
2019,6,0
2020,4,0
2021,11,0
2022,9,0
2023,11,0
2024,4,0
2025,4,0
2026,10,0
2027,6,0
2028,3,0
2029,6,0
2030,4,0
2031,5,0
2032,4,0
2033,4,0
2034,6,0
2035,10,0
2036,9,0
2037,3,0
2038,6,0
2039,2,0
2040,18,0
2041,4,0
2042,5,0
2043,0,0
2044,7,0
2045,12,0
2046,3,0
2047,4,0
2048,11,0
2049,7,0
2050,4,0
2051,14,0
2052,4,0
2053,6,0
2054,4,0
2055,4,0
2056,6,0
2057,1,0
2058,9,0
2059,10,0
2060,11,0
2061,0,0
2062,4,0
2063,21,0
2064,4,0
2065,4,0
2066,6,0
2067,0,0
2068,8,0
2069,4,0
2070,3,0
2071,14,0
2072,4,0
2073,11,0
2074,4,0
2075,4,0
2076,4,0
2077,1,0
2078,4,0
2079,7,0
2080,10,0
2081,7,0
2082,0,0
2083,0,0
2084,5,0
2085,14,0
2086,6,0
2087,5,0
2088,6,0
2089,25,0
2090,11,0
2091,4,0
2092,6,0
2093,3,0
2094,7,0
2095,13,0
2096,8,0
2097,11,0
2098,8,0
2099,9,0
2100,9,0
2101,6,0
2102,0,0
2103,3,0
2104,5,0
2105,4,0
2106,7,0
2107,9,0
2108,17,0
2109,0,0
2110,6,0
2111,20,0
2112,7,0
2113,16,0
2114,3,0
2115,7,0
2116,3,0
2117,12,0
2118,0,0
2119,4,0
2120,5,0
2121,9,0
2122,10,0
2123,17,0
2124,0,0
2125,8,0
2126,7,0
2127,3,0
2128,18,0
2129,4,0
2130,7,0
2131,8,0
2132,4,0
2133,4,0
2134,3,0
2135,4,0
2136,16,0
2137,6,0
2138,4,0
2139,7,0
