index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
21,0.123475425,0.29257116,3.9025367e-06,3.86645e-07,1.169343e-05,0.0408844,0.31168807,0.10285142,0.1315897,0.046846393
22,0.13961852,0.2941025,1.8462714e-06,3.2119365e-07,1.3171436e-06,0.06436219,0.28561902,0.1143749,0.13746515,0.046074815
23,0.19686288,0.35133165,1.636571e-06,2.2635253e-07,9.036241e-07,0.081046045,0.3616507,0.17641886,0.12982377,0.03637318
24,0.31314337,0.36001745,8.4803816e-07,9.4477194e-08,9.4025137e-07,0.1203162,0.43309906,0.23791449,0.13806817,0.040414385
25,0.37354144,0.41316843,4.956057e-07,6.024426e-08,1.3625333e-06,0.18095501,0.4315941,0.29438904,0.16496319,0.0434671
26,0.37982,0.46245718,1.4352814e-07,3.097373e-08,5.926443e-07,0.17502299,0.42931694,0.34208137,0.19934939,0.048841655
27,0.40077248,0.48174697,5.542546e-08,1.53036e-08,3.5386333e-07,0.19072056,0.44627395,0.35880008,0.21870749,0.061373338
28,0.41153753,0.4901246,2.835627e-08,1.506223e-08,6.085934e-07,0.2906202,0.47480005,0.3682121,0.15810716,0.08674959
29,0.40333983,0.492201,2.2755676e-08,1.8137529e-08,1.1136618e-06,0.29282483,0.48389062,0.3707507,0.096848175,0.09376187
30,0.37949082,0.49270377,2.9980658e-08,6.130837e-09,4.224437e-06,0.23965074,0.48565054,0.41826612,0.12588859,0.09776388
31,0.35054109,0.49329895,1.4884592e-08,9.656624e-10,2.7715291e-06,0.22736712,0.47148207,0.41895586,0.13178521,0.09581591
32,0.33570313,0.4940039,5.6009934e-09,1.9832093e-10,4.44537e-07,0.19759634,0.44056973,0.34283388,0.19651397,0.06708575
33,0.29738972,0.4945319,5.450207e-09,1.4553983e-10,1.0493337e-07,0.1765035,0.39245912,0.25591555,0.25154194,0.049366433
34,0.18309261,0.49327436,5.0630975e-09,4.2331266e-10,2.825876e-08,0.0938155,0.25637126,0.095066495,0.20829377,0.028189061
35,0.09933228,0.49386638,3.6388152e-09,8.845762e-10,2.1753994e-08,0.04352444,0.22545384,0.03483127,0.21335603,0.01931442
36,0.06752476,0.4805231,1.7949134e-09,8.0358825e-10,8.537156e-09,0.025509166,0.21015939,0.009903574,0.20844468,0.01536248
37,0.057803176,0.388811,1.2301005e-09,6.8057354e-10,4.86068e-09,0.019467773,0.179242,0.005006157,0.17997955,0.012930256
38,0.081607856,0.2651494,2.1403652e-09,3.9862838e-10,9.109605e-09,0.028249592,0.1489655,0.006752002,0.11281418,0.016399324
39,0.10803268,0.15713719,5.0772067e-09,3.3025147e-10,1.4838898e-08,0.03565209,0.14235301,0.008444423,0.107895195,0.024524
40,0.20008424,0.1029006,2.119934e-08,7.6529894e-10,1.7823192e-08,0.06918405,0.12073143,0.031818483,0.106700435,0.040922783
41,0.25581753,0.101576425,4.0083673e-08,1.1947765e-09,1.9696252e-08,0.0988509,0.12833285,0.06395281,0.10503212,0.054825567
42,0.23866308,0.15538262,2.4580693e-08,6.157213e-10,2.5785216e-08,0.11295076,0.14299649,0.106719285,0.14112821,0.06401944
43,0.21483418,0.25080875,1.5834958e-08,3.8454792e-10,5.0648094e-08,0.12948072,0.108197145,0.18130966,0.17523232,0.07045743
44,0.21105787,0.38895392,7.2961055e-09,2.6242203e-10,4.3727226e-08,0.1042106,0.09536521,0.3149534,0.20182706,0.07998757
45,0.20488423,0.4576706,5.5242113e-09,2.0467876e-10,3.4164813e-08,0.09204533,0.10038237,0.34121197,0.26039848,0.08630899
46,0.19274798,0.4803835,4.497161e-09,1.5262104e-10,2.9253439e-08,0.118236855,0.12106974,0.2592876,0.27538145,0.089695394
47,0.20775582,0.48769078,8.526042e-09,1.579136e-10,3.6864602e-08,0.1475332,0.15964799,0.2596737,0.26068217,0.10281788
48,0.20108862,0.4731468,1.4088795e-08,3.9155698e-10,7.046466e-08,0.14026965,0.17208178,0.2663791,0.2093262,0.11233935
49,0.18921673,0.44574592,1.1905891e-08,4.4526904e-10,5.7638854e-08,0.16751373,0.15510029,0.30408505,0.15473592,0.1292772
50,0.1945362,0.30985922,1.0519104e-08,1.9468695e-10,8.2538335e-08,0.15377428,0.1660986,0.32414582,0.15879004,0.10753617
51,0.20126192,0.11154793,6.6145796e-09,2.2067319e-10,1.960484e-07,0.10657326,0.17903583,0.30427876,0.13122657,0.078872286
52,0.20087132,0.021530947,7.899028e-09,3.3486916e-10,1.5034245e-06,0.094127044,0.16586223,0.28737095,0.13597608,0.09335352
53,0.21839017,0.005056415,1.4133473e-08,5.1903354e-10,7.985122e-06,0.090566374,0.112895995,0.29532626,0.15878023,0.09375506
54,0.24013916,0.002155233,3.9273463e-08,8.8734586e-10,1.0113059e-05,0.10223467,0.096523955,0.3048753,0.17552921,0.059445903
55,0.23762065,0.0010705376,6.440315e-08,9.124921e-10,7.768451e-06,0.09206535,0.080715746,0.2976994,0.17987926,0.04824844
56,0.21183503,0.0026433875,1.659319e-07,1.2022034e-09,3.2369874e-06,0.12288984,0.08428775,0.32419977,0.21271667,0.06734717
57,0.21201655,0.003671269,2.5958175e-07,1.0012823e-09,1.9473712e-06,0.14199618,0.09701339,0.32823178,0.2362928,0.09790411
58,0.2417098,0.007771284,3.335073e-07,1.3035492e-09,1.3583477e-06,0.17828271,0.14739554,0.33995748,0.24190924,0.13482079
59,0.24884914,0.020308677,3.8500323e-07,2.4104831e-09,1.867828e-06,0.24723056,0.2115493,0.3737253,0.24330908,0.1641977
60,0.2510734,0.03221087,3.4991817e-07,3.1309253e-09,6.0340203e-06,0.26384848,0.21207123,0.324909,0.25913453,0.17004439
61,0.2587876,0.03636995,2.5306994e-07,6.5071877e-09,1.24648195e-05,0.27770934,0.20239568,0.30107325,0.22107524,0.15414812
62,0.25586754,0.023657648,2.0402769e-07,9.7819814e-09,5.5647746e-05,0.32323372,0.17971107,0.375385,0.17684789,0.25782678
63,0.24968176,0.011023628,4.9692807e-07,3.3259575e-08,0.00021932248,0.35923275,0.12756853,0.40413663,0.20821452,0.32255396
64,0.2694158,0.0055147815,1.2894845e-06,9.1594885e-08,0.0004821247,0.34554064,0.100952104,0.44644943,0.1750201,0.28015128
65,0.27333465,0.0030104592,1.2770896e-06,1.004263e-07,0.0009264745,0.30683988,0.06352026,0.4725575,0.1786707,0.3187199
66,0.2427638,0.0030756374,2.584947e-06,3.0322548e-07,0.0014303608,0.22598346,0.050131302,0.47835717,0.23621207,0.36215132
67,0.23666441,0.0037688627,4.607849e-06,7.622615e-07,0.0029599043,0.17054842,0.06491909,0.47886944,0.23195961,0.36259368
68,0.29552212,0.0053947796,4.514057e-06,8.4231857e-07,0.0057232245,0.16152443,0.046521276,0.45473093,0.23869146,0.31248438
69,0.3463527,0.008058818,6.523529e-06,8.825621e-07,0.0063627167,0.1664233,0.04252012,0.4123442,0.25677976,0.29009703
70,0.3842706,0.03195897,1.2529128e-05,2.8635288e-06,0.007237011,0.17555965,0.07100023,0.40059686,0.29937243,0.31965226
71,0.39125285,0.08646478,1.0014056e-05,2.1817125e-06,0.0040790928,0.17303145,0.10700784,0.38491732,0.31786194,0.31589577
72,0.33146256,0.12024262,9.171306e-06,6.0955296e-07,0.0013295127,0.15052865,0.11193548,0.34967598,0.28194627,0.30807847
73,0.27982038,0.18303147,9.447948e-06,3.6327137e-07,0.0005175927,0.14936756,0.12660077,0.31387195,0.25457785,0.28234348
74,0.24819718,0.2529056,1.0652699e-05,4.1300405e-07,0.0001949974,0.15322709,0.13667834,0.30904564,0.24994518,0.2521654
75,0.22190173,0.28013396,1.8991548e-05,5.807383e-07,5.551959e-05,0.14421022,0.16959791,0.33349335,0.24396779,0.17694262
76,0.2263875,0.26271138,2.1650598e-05,5.066653e-07,1.1033608e-05,0.18153463,0.19709016,0.3974143,0.23847757,0.12576044
77,0.22927292,0.27841976,2.9379367e-05,2.7066778e-07,4.572505e-06,0.21044575,0.20338657,0.4354119,0.23635896,0.111184865
78,0.22307676,0.27079326,4.607627e-05,2.1462535e-07,4.0917566e-06,0.19585048,0.24613628,0.43603712,0.24180597,0.10420221
79,0.21415529,0.260596,4.0838408e-05,1.2934724e-07,3.5675905e-06,0.14731479,0.26385713,0.41722754,0.24793772,0.10837219
80,0.21646,0.2878579,3.2874806e-05,6.3721835e-08,3.2301105e-06,0.082336,0.2696374,0.3636583,0.24792679,0.13742086
81,0.22184145,0.27765056,3.0811017e-05,2.8418864e-08,2.8014829e-06,0.06223899,0.27259538,0.31432652,0.24005795,0.12762786
82,0.22384413,0.2709841,2.2084632e-05,2.966529e-09,5.515526e-06,0.07262923,0.2799546,0.31635475,0.21825892,0.10685234
83,0.22278632,0.2712172,1.6438846e-05,6.8850275e-10,9.027847e-06,0.08192297,0.2623808,0.29280838,0.20749582,0.110929154
84,0.21736942,0.2772032,1.46975335e-05,3.2895514e-10,7.3589567e-06,0.08400136,0.2642991,0.25438628,0.19050446,0.10338849
85,0.2000749,0.2727774,1.1957239e-05,1.5427642e-10,2.7050971e-06,0.09803392,0.25781417,0.2273401,0.17503485,0.10927506
86,0.16149019,0.25918245,1.0189712e-05,2.672673e-10,1.3922373e-06,0.08635249,0.25781232,0.18945897,0.19757962,0.110949665
87,0.15255111,0.27987948,1.0458663e-05,3.9647563e-10,2.615647e-06,0.07770598,0.2681909,0.17374651,0.22553882,0.119759485
88,0.13481295,0.29835942,1.527516e-05,9.530314e-10,6.5236777e-06,0.049235042,0.26463497,0.17271228,0.24692427,0.12173397
89,0.12143743,0.24425168,2.2930599e-05,2.2853621e-09,5.45105e-06,0.031397402,0.26422632,0.16153438,0.233335,0.10855433
90,0.117065445,0.21587755,2.6479043e-05,1.9852011e-09,1.0858055e-06,0.016071709,0.25741914,0.15971056,0.2097326,0.099032976
91,0.1067435,0.2319764,2.4100962e-05,2.4218292e-09,6.0419137e-07,0.011517626,0.2414253,0.15775256,0.23295404,0.093214914
92,0.13765845,0.25502467,1.4605402e-05,3.7683994e-09,3.6085365e-07,0.024617651,0.2570042,0.18095703,0.25404418,0.101135805
93,0.14753132,0.26352617,9.279767e-06,4.416879e-09,1.6308414e-07,0.04007386,0.24431776,0.1803066,0.23530076,0.09799381
94,0.15127803,0.2875852,4.9675987e-06,3.276816e-09,3.1421854e-07,0.05388719,0.23180291,0.18377456,0.21942805,0.08668223
95,0.191446,0.33197024,3.7406562e-06,3.810203e-09,9.653508e-07,0.07649556,0.24531054,0.26533765,0.23120266,0.100774735
96,0.19382961,0.34530956,3.320849e-06,1.4110147e-08,1.8604112e-06,0.18301368,0.22965233,0.33187145,0.23537841,0.10413054
97,0.19446892,0.3820831,2.8887687e-06,3.850202e-08,2.925983e-06,0.27794945,0.24233304,0.40562755,0.23403202,0.113954484
98,0.21970694,0.39580876,3.4354834e-06,7.309758e-08,7.761845e-06,0.27403495,0.23626629,0.4419882,0.24081737,0.13015918
99,0.19197312,0.3847271,2.998863e-06,1.015388e-07,1.131628e-05,0.26678768,0.24154057,0.43714333,0.24063474,0.11917105
100,0.15219872,0.39767808,2.44266e-06,4.9981796e-08,2.7836768e-05,0.32873967,0.24466679,0.3896907,0.265344,0.12702973
101,0.1256147,0.4134818,1.8276982e-06,2.3038497e-08,0.00015507889,0.3313153,0.218109,0.3188854,0.25317472,0.11557511
102,0.117334135,0.42831787,1.779631e-06,1.327413e-08,0.000284895,0.21363372,0.18250231,0.2997573,0.20973001,0.10084137
103,0.10924748,0.4545027,2.722141e-06,1.8657003e-08,0.0006467071,0.15788826,0.22231995,0.30980918,0.21703762,0.1148879
104,0.08631866,0.47586527,5.0939243e-06,5.06478e-08,0.0021152403,0.18229315,0.2860068,0.32070264,0.21920122,0.12771371
105,0.06249226,0.48983538,8.641493e-06,1.17645826e-07,0.0040826015,0.17726077,0.2746486,0.3096569,0.19555208,0.115220964
106,0.04963387,0.49063832,1.33155345e-05,4.0643042e-07,0.0055189836,0.15955935,0.28063083,0.3193925,0.16870888,0.10564122
107,0.0764406,0.49432603,1.4856037e-05,5.925686e-07,0.006725599,0.17707331,0.27219757,0.31899956,0.17442702,0.11111382
108,0.07549664,0.49284822,1.4463744e-05,1.3407928e-06,0.006214614,0.1895193,0.31626782,0.3172797,0.2049669,0.12544014
109,0.064776406,0.49399027,1.2970103e-05,4.274836e-06,0.005466611,0.17783703,0.3380393,0.29549477,0.23678851,0.13510898
110,0.039953753,0.49667528,1.3414082e-05,6.4221344e-06,0.00493078,0.1844395,0.3095427,0.27844164,0.27708855,0.15191714
111,0.03062619,0.49646786,1.9401561e-05,4.3393147e-06,0.0035834925,0.1674635,0.30728456,0.30256242,0.23882166,0.14573446
112,0.037150625,0.49279958,2.9886425e-05,1.2502428e-06,0.0028735127,0.12439743,0.3113445,0.31103584,0.2003727,0.113787405
113,0.042443816,0.48926893,2.3381195e-05,7.3988804e-07,0.0027883346,0.14303938,0.33965853,0.31189287,0.23954697,0.103862785
114,0.07208053,0.49181303,1.5874368e-05,5.973973e-07,0.00268389,0.15144111,0.34791493,0.3258906,0.21903194,0.08692606
115,0.08885162,0.49005577,1.732147e-05,5.4005676e-07,0.002470849,0.138233,0.33164853,0.32498825,0.21176201,0.08286692
116,0.11848469,0.48770398,1.7727556e-05,1.140809e-06,0.003209135,0.16075131,0.27222112,0.3168235,0.25478247,0.09715327
117,0.15680826,0.4819253,2.0659147e-05,1.7186021e-06,0.0025599424,0.16535717,0.24506815,0.30258667,0.24508074,0.092773855
118,0.17074493,0.474679,3.0313124e-05,2.6024943e-06,0.0029632878,0.15616576,0.2547888,0.3005235,0.21192841,0.084966436
119,0.16133724,0.47076392,4.5214034e-05,3.9950205e-06,0.0045020035,0.16763422,0.25149652,0.30842826,0.19849819,0.09069559
120,0.15670961,0.49022043,4.5530138e-05,6.6924704e-06,0.0035324928,0.18477309,0.2637332,0.31165203,0.19066662,0.09598307
121,0.17736325,0.49662206,4.0823765e-05,8.735503e-06,0.0033579636,0.17511658,0.28236103,0.32214642,0.21861666,0.092597835
122,0.19775566,0.49880067,5.081196e-05,6.001263e-06,0.0037479824,0.17909366,0.32860592,0.33386356,0.26675895,0.08870495
123,0.17777172,0.499005,3.764926e-05,5.985774e-06,0.0033219992,0.168441,0.3536729,0.32878682,0.26774862,0.086138085
124,0.15388952,0.49680907,1.9652356e-05,4.614586e-06,0.0013346769,0.14001136,0.32955617,0.27837747,0.20390235,0.07664488
125,0.18255237,0.49543762,3.790475e-05,4.6204605e-06,0.0012474396,0.163774,0.35449386,0.31811625,0.21448636,0.09049489
126,0.20897897,0.49557543,0.00034481022,3.944188e-05,0.0043818722,0.21487004,0.37106848,0.37289882,0.25599748,0.10454382
127,0.23071624,0.48183313,0.010402842,0.0027761338,0.030159727,0.2569061,0.3383628,0.35432586,0.23563653,0.121726595
128,0.21597992,0.24579811,1.0728395e-08,2.9637348e-09,2.2055895e-08,0.09338246,0.47351393,0.16281562,0.023634009,0.027997347
129,0.17447746,0.14818414,1.4143105e-11,8.851677e-12,5.4194354e-11,0.063770436,0.4251345,0.20896639,0.006716854,0.011554881
130,0.22927164,0.06377011,1.8018578e-11,4.317587e-11,1.301e-10,0.06461966,0.2995806,0.35397944,0.006434611,0.003062183
131,0.19523418,0.05254721,4.4288365e-11,2.786061e-10,1.9675882e-10,0.04571806,0.30438608,0.33228326,0.0072216652,0.0028746966
132,0.15217197,0.018091723,4.3388612e-11,3.393494e-10,3.5098289e-09,0.02899208,0.21131709,0.21903718,0.008258726,0.0024742489
133,0.18389253,0.018492488,9.063944e-11,2.9885625e-10,3.3348506e-08,0.02918238,0.14955997,0.16396637,0.011780333,0.0034564252
134,0.13617148,0.010223825,5.0598966e-11,9.4080736e-11,5.368445e-08,0.0178388,0.14631815,0.13039495,0.009675184,0.0046885237
135,0.1668371,0.016961267,3.9159485e-11,7.766226e-11,5.421149e-08,0.029258482,0.20379594,0.18927416,0.01628122,0.005210135
136,0.17085065,0.031366058,4.7930823e-11,1.8365702e-10,4.7599904e-08,0.05610953,0.14258166,0.18497811,0.02453753,0.010638451
137,0.16123594,0.035801414,7.3639324e-11,8.001299e-11,2.3278655e-08,0.09140285,0.20303635,0.13135889,0.033285853,0.03443266
138,0.19532558,0.036301043,2.095318e-10,1.8532638e-10,4.1471708e-08,0.13070899,0.2835119,0.10348222,0.07950358,0.080043934
139,0.15986654,0.03137058,7.7681406e-10,4.834742e-10,2.617829e-07,0.11834626,0.19838268,0.054084126,0.107470155,0.08795614
140,0.16371797,0.020609764,1.0661588e-08,2.7756772e-09,3.6842172e-07,0.13337092,0.29792863,0.04723782,0.12171391,0.091238566
141,0.18417582,0.036405336,6.4216344e-08,1.0943771e-08,6.4792334e-07,0.13872878,0.33070362,0.07488158,0.139794,0.077305995
142,0.20573117,0.028925953,1.4093769e-07,7.0022104e-09,1.5773371e-06,0.15305504,0.26356423,0.07770983,0.12850532,0.0627377
143,0.20993555,0.007375723,2.2866278e-07,1.7066237e-09,2.9623654e-06,0.13645862,0.23026271,0.09210992,0.11205749,0.060457803
144,0.20787707,0.0156219425,9.496542e-07,1.6302711e-09,3.7117465e-05,0.11214575,0.19699714,0.13015158,0.10857146,0.06021916
145,0.20656008,0.019747924,1.8231094e-06,7.5084894e-10,0.00040436996,0.074274085,0.17243753,0.13446495,0.097059794,0.050320227
146,0.19434954,0.044971045,2.6190764e-06,1.0250094e-09,0.00056954665,0.03803822,0.14978968,0.1418361,0.09094752,0.042385753
147,0.16900939,0.08733141,1.2252779e-06,2.690617e-09,6.80314e-05,0.031833995,0.15479574,0.13621974,0.09661129,0.04745953
148,0.113231696,0.15044259,3.3770385e-07,4.0695007e-09,1.6843492e-06,0.022028938,0.14310575,0.10495998,0.09648519,0.04276349
149,0.08675561,0.19367112,5.1431456e-08,5.170478e-09,7.631088e-08,0.017124536,0.17093636,0.070778035,0.10009999,0.0402422
150,0.059097078,0.14108363,1.9647027e-08,3.540394e-09,9.575671e-09,0.014646628,0.20690344,0.04721118,0.13262965,0.040725708
151,0.06966162,0.1379721,2.048215e-08,1.8100645e-09,7.7065465e-09,0.014977491,0.29425457,0.057740875,0.13471389,0.034559026
152,0.07659731,0.07473622,7.0580715e-09,5.980971e-10,8.487231e-09,0.009618643,0.3953867,0.047888547,0.15549648,0.038361356
153,0.11440547,0.100628026,1.6076095e-09,3.1471128e-10,8.673102e-09,0.011521396,0.40456787,0.07233514,0.17458674,0.04031772
154,0.18528603,0.1811155,3.13084e-10,1.026813e-10,2.661879e-09,0.0119194705,0.34872195,0.13472301,0.16924854,0.046871483
155,0.27094692,0.32065853,8.503037e-11,3.9884568e-11,2.0039028e-09,0.014878585,0.33224326,0.24476227,0.16239795,0.061409518
156,0.26538044,0.4109593,3.927955e-11,3.817211e-11,9.503617e-09,0.04876795,0.35444334,0.35045347,0.13101669,0.08542896
157,0.2189678,0.44900256,2.6532996e-11,4.0443017e-11,4.9041994e-08,0.089991435,0.38355812,0.404397,0.09306611,0.091970235
158,0.21741673,0.45735365,1.4377119e-11,9.080517e-12,2.4493923e-07,0.11012525,0.4173423,0.4503795,0.10980058,0.10292346
159,0.20318791,0.4717823,3.7030986e-12,1.1423017e-12,1.3133506e-07,0.13940299,0.39759582,0.45171958,0.117763355,0.09567164
160,0.23183852,0.47227836,9.419286e-13,1.8856726e-13,1.2556145e-08,0.18322112,0.3543634,0.43360722,0.15944307,0.069929235
161,0.18531407,0.46488887,8.312665e-13,1.1786291e-13,1.9573332e-09,0.18974492,0.2681661,0.32989988,0.20517369,0.046900723
162,0.1367033,0.4549006,7.5259276e-13,3.0919055e-13,4.1491924e-10,0.1223417,0.17253093,0.13376483,0.2077338,0.024155328
163,0.08817445,0.44922316,4.935557e-13,4.810974e-13,1.9429855e-10,0.045409616,0.15836804,0.03592382,0.22952244,0.01541136
164,0.0637951,0.4097979,3.0125376e-13,4.3229304e-13,4.394765e-11,0.025742365,0.21024476,0.009493731,0.21947081,0.010570512
165,0.058197614,0.2041469,2.0969099e-13,4.133562e-13,1.0596051e-11,0.01887684,0.20089595,0.0047354945,0.17531408,0.010228311
166,0.07425291,0.15176436,3.3451817e-13,3.9588789e-13,8.670509e-12,0.026818566,0.19171838,0.005281236,0.11706035,0.013283272
167,0.10251063,0.08066804,8.468715e-13,6.3237854e-13,9.953651e-12,0.03751985,0.16781549,0.007364788,0.09640171,0.015520266
168,0.16083324,0.06094077,5.1573307e-12,2.6344534e-12,2.1829111e-11,0.07270425,0.12628932,0.017666748,0.08726294,0.019061767
169,0.21330985,0.08486366,1.1667089e-11,4.598255e-12,2.5864283e-11,0.10769898,0.1075907,0.039986577,0.105190404,0.027362397
170,0.24086004,0.11458914,9.461172e-12,2.6103247e-12,5.3518856e-11,0.1242831,0.08591491,0.12211011,0.17460346,0.05915282
171,0.22473787,0.19940275,9.302133e-12,1.6159044e-12,1.7434923e-10,0.14215355,0.06635635,0.22709754,0.19113745,0.08456772
172,0.22014453,0.21672836,6.063795e-12,1.4263053e-12,2.2569958e-10,0.12605631,0.024231516,0.30661705,0.14605097,0.08036871
173,0.23663744,0.26022276,7.982697e-12,1.7039702e-12,3.326481e-10,0.124102026,0.015586209,0.32289594,0.17145212,0.07836319
174,0.21136948,0.2702182,6.795573e-12,8.847756e-13,1.6966102e-10,0.14563207,0.016936906,0.26374963,0.13593926,0.047389086
175,0.19412045,0.1864107,1.3471373e-11,8.3303937e-13,1.583736e-10,0.15705886,0.020710235,0.286669,0.12683508,0.039774466
176,0.18573366,0.0401023,3.8151877e-11,1.4756059e-12,2.3960747e-10,0.10752058,0.023306265,0.27307016,0.12987906,0.04484995
177,0.18387419,0.005752385,4.0796616e-11,1.2808799e-12,1.4985906e-10,0.083898574,0.0135675045,0.3131568,0.10354519,0.0527035
178,0.18725923,0.0004940228,4.902406e-11,5.586056e-13,2.0620856e-10,0.031510074,0.013090702,0.36671522,0.11662023,0.05777772
179,0.20449284,4.3626933e-05,4.259788e-11,7.380025e-13,6.425084e-10,0.0128051005,0.018704034,0.34711573,0.11218308,0.05904397
180,0.20894323,5.9448817e-06,5.069828e-11,1.1955543e-12,5.5508482e-09,0.016617233,0.015369281,0.35319048,0.12158858,0.05930397
181,0.2182858,8.3048e-07,8.897978e-11,1.3342182e-12,2.1950516e-08,0.017611792,0.0039791674,0.38539416,0.15130284,0.036734764
182,0.24083592,1.9924627e-07,4.2038226e-10,2.4047025e-12,3.4606987e-08,0.008198643,0.0019526778,0.3821004,0.20612858,0.016078813
183,0.23949179,8.159245e-08,1.1616164e-09,2.1537203e-12,3.6806288e-08,0.0033231857,0.0021946945,0.3669817,0.2289773,0.01388927
184,0.23166166,1.4363113e-07,3.8163415e-09,2.7342668e-12,1.8251633e-08,0.003618776,0.002671804,0.37427977,0.2511272,0.01970072
185,0.23868226,2.623212e-07,1.1650673e-08,2.1754614e-12,1.2570882e-08,0.005018657,0.0035414286,0.36200947,0.24788292,0.025170866
186,0.26016983,1.30057e-06,1.9279257e-08,2.748054e-12,1.1992315e-08,0.007707589,0.009740332,0.37681824,0.23768087,0.037588723
187,0.2464996,6.758288e-06,1.9200176e-08,5.4599797e-12,2.2073824e-08,0.010585849,0.018383592,0.386994,0.23048894,0.04521757
188,0.27203488,2.105607e-05,1.1022433e-08,5.9707296e-12,6.994684e-08,0.015250911,0.017766597,0.36659288,0.24478604,0.035866912
189,0.3010106,3.8156868e-05,6.307127e-09,1.7506425e-11,2.1016521e-07,0.01729326,0.016309807,0.39685246,0.21555889,0.025105339
190,0.31136256,1.5135089e-05,5.7068457e-09,5.884088e-11,9.2717437e-07,0.0340745,0.010753837,0.4193317,0.1713095,0.038339604
191,0.32832274,4.723719e-06,1.7718117e-08,2.3789026e-10,3.7573886e-06,0.06535271,0.00484538,0.39182734,0.21141264,0.03740639
192,0.3148964,3.393206e-06,6.456046e-08,7.7612694e-10,1.0739749e-05,0.07512362,0.003034396,0.36482275,0.20944531,0.018135292
193,0.3043086,2.844943e-06,7.8049354e-08,1.0309031e-09,3.1268864e-05,0.06552729,0.0022846484,0.39991608,0.22953977,0.01851605
194,0.26671252,4.671279e-06,1.7843841e-07,4.2139963e-09,9.7640615e-05,0.027824199,0.0027155764,0.40258723,0.26862139,0.02293262
195,0.27248928,1.0190218e-05,3.092308e-07,1.1642897e-08,0.00030719952,0.01796164,0.0050266325,0.4056817,0.24439901,0.012927598
196,0.32820764,3.7146212e-05,2.7341886e-07,1.1294179e-08,0.00089057494,0.022280952,0.0055338824,0.4163095,0.25400215,0.01259659
197,0.34258562,8.5170985e-05,3.633982e-07,1.6515793e-08,0.0013281009,0.027049728,0.0066509107,0.3991126,0.28331468,0.024561584
198,0.36657447,0.00018759111,6.5296143e-07,1.710891e-08,0.00072747085,0.03463147,0.012916931,0.39263377,0.3124471,0.030502105
