index,id0,id1,id2,id3,id4,id5,id6,id7,id8,id9
26,0.32537496,0.9455093,3.1998598e-11,1.8178014e-07,9.925292e-06,0.31876308,0.058621716,0.68818593,0.00259449,0.10054455
27,0.26785243,0.93384963,4.7455585e-11,1.7331742e-07,9.86743e-06,0.26847476,0.05265238,0.6978998,0.0035122642,0.0983715
28,0.2323433,0.92132145,1.2604806e-11,2.7657242e-07,0.00013998176,0.20319256,0.014269125,0.69796467,0.0016759431,0.07666389
29,0.27883914,0.9046885,1.6484416e-11,4.2451362e-07,0.00012675964,0.23012221,0.010506883,0.6997328,0.0024569237,0.08070666
30,0.33005375,0.9386693,5.2579868e-11,5.7416696e-07,4.513937e-05,0.2539315,0.01952833,0.693042,0.008029909,0.09594055
31,0.35359666,0.9561592,6.8290436e-11,5.19815e-07,1.190759e-05,0.28234535,0.016026162,0.68310434,0.00824234,0.11851615
32,0.4252639,0.9385913,1.6393682e-10,2.3317114e-07,3.007501e-07,0.3338793,0.047930386,0.68982494,0.017572561,0.16092461
33,0.42454174,0.9234606,1.9832384e-10,1.5699702e-07,6.699447e-08,0.34834346,0.10973333,0.6977893,0.023231942,0.15910436
34,0.40568456,0.8628044,2.6010524e-10,1.214414e-07,8.981876e-09,0.33840188,0.1266877,0.67527485,0.01728099,0.17284097
35,0.37696418,0.88795775,4.6693155e-10,1.1105217e-07,4.7691623e-10,0.30378354,0.14815737,0.6769288,0.021717576,0.12835734
36,0.38157701,0.8897562,4.880044e-10,1.0657399e-07,7.727808e-10,0.2743206,0.1334879,0.709402,0.009632024,0.083634004
37,0.36788887,0.92014503,4.1830253e-10,1.0232323e-07,8.94056e-10,0.28427193,0.11308352,0.696353,0.012332005,0.09886269
38,0.37313506,0.89277494,3.8276954e-10,9.715247e-08,1.3274843e-06,0.33549273,0.11706604,0.69420743,0.034130577,0.11734622
39,0.3994923,0.9008888,3.7648898e-10,7.862997e-08,0.00020088902,0.35560137,0.13299753,0.70120406,0.023641149,0.14080013
40,0.3928111,0.90719724,1.5604051e-09,1.1069035e-07,7.29104e-07,0.39491966,0.16174611,0.7172523,0.03393552,0.1648481
41,0.3678688,0.9606488,2.7704445e-09,1.1841493e-07,3.7183713e-07,0.3804583,0.16353112,0.72017133,0.03750541,0.1586101
42,0.36997882,0.9574455,2.698613e-09,1.09490735e-07,9.397677e-07,0.36224157,0.18381159,0.73714536,0.04001561,0.13481128
43,0.3211103,0.9239229,3.1895167e-09,1.005894e-07,4.1067705e-09,0.3598148,0.15589623,0.73703307,0.036682714,0.11176238
44,0.36950722,0.93907136,1.5116149e-09,1.0149597e-07,1.2594185e-07,0.34539118,0.18323717,0.73332876,0.05279909,0.13062079
45,0.42650563,0.9281785,1.8364477e-09,1.5503304e-07,5.0588795e-07,0.25932574,0.17461427,0.69826466,0.06391234,0.09901673
46,0.38978064,0.9326022,3.693044e-09,2.3885363e-07,3.978012e-09,0.30185083,0.19839324,0.66391104,0.07399565,0.08475307
47,0.3569903,0.9102128,5.8006613e-09,2.348413e-07,1.0209524e-09,0.35502568,0.32723832,0.6397888,0.10877736,0.09309423
48,0.32253125,0.88394624,1.2352754e-08,1.8107092e-07,7.315344e-13,0.3239712,0.28496784,0.68207103,0.09121653,0.104180574
49,0.30264768,0.8618405,1.2636239e-08,1.2250938e-07,1.36909815e-14,0.2836019,0.28168032,0.6961125,0.077874064,0.13583753
50,0.30635613,0.8719875,1.1771285e-08,7.5332665e-08,3.7121884e-17,0.3577037,0.2985559,0.68776375,0.085297465,0.17038555
51,0.28325233,0.71040064,1.8173605e-08,6.7374415e-08,3.734826e-19,0.38459885,0.18126814,0.697638,0.09350726,0.15608735
52,0.30403623,0.8646887,1.3583339e-08,7.4109735e-08,2.8371498e-17,0.47811773,0.2313582,0.6909336,0.10193593,0.1811831
53,0.32871827,0.69283533,9.3046095e-09,6.6574486e-08,1.8508667e-15,0.5731794,0.31301847,0.6537445,0.13441195,0.22132218
54,0.33744168,0.47852236,6.6241843e-09,7.5641935e-08,1.8882818e-12,0.5429935,0.27374762,0.7131495,0.11662609,0.2248679
55,0.3807917,0.4995758,6.766905e-09,8.302161e-08,1.1325734e-08,0.5200333,0.3438811,0.67169225,0.109308355,0.21254095
56,0.35640386,0.3267227,1.8767098e-08,1.16449506e-07,2.4738264e-10,0.5129723,0.23514895,0.6512597,0.098380335,0.2492132
57,0.32845226,0.19228375,3.2390783e-08,1.7001736e-07,7.513671e-14,0.39488268,0.18164127,0.65421116,0.0936959,0.26483712
58,0.28759003,0.08712991,2.985613e-08,2.1795108e-07,3.394478e-13,0.20426826,0.15431376,0.64750314,0.10240624,0.25126582
59,0.24610318,0.0418383,3.4143756e-08,2.6285153e-07,5.9717542e-15,0.113670915,0.06432158,0.6821834,0.11758007,0.19084181
60,0.2723294,0.06811443,3.6230734e-08,2.5542982e-07,1.7595528e-15,0.08507554,0.044593066,0.67884,0.14487685,0.17178492
61,0.29617321,0.010738976,9.7879166e-08,2.4817103e-07,5.452735e-15,0.07729831,0.044942163,0.66448224,0.15303317,0.17349008
62,0.31413034,0.0008770156,4.312691e-07,2.2018902e-07,1.5713163e-19,0.09043746,0.038687497,0.65580577,0.20346873,0.14651874
63,0.33603272,0.0003513701,4.7595617e-07,2.0150338e-07,1.5241161e-20,0.14306796,0.0569229,0.6679576,0.21136658,0.14175507
64,0.329088,6.880243e-05,6.672137e-07,2.2169473e-07,3.3063094e-20,0.16742884,0.0690529,0.705867,0.1560603,0.13278934
65,0.2659788,3.3472166e-05,9.638563e-07,2.623947e-07,3.0326614e-21,0.1311823,0.026829232,0.6445184,0.1278021,0.10322602
66,0.25130656,3.622395e-05,1.3888834e-06,3.4645086e-07,3.3643867e-22,0.14842491,0.02217246,0.5909128,0.12598,0.102373414
67,0.29329553,5.7571756e-06,1.3690261e-06,4.5455315e-07,2.4741912e-24,0.16659446,0.006855806,0.566122,0.10554571,0.08822307
68,0.30812776,5.043439e-06,4.4316636e-07,7.6778025e-07,6.536398e-26,0.18469453,0.003453246,0.5848491,0.08712997,0.082949996
69,0.25572997,1.15403e-05,3.4276678e-07,9.144592e-07,4.6696626e-25,0.23310287,0.0038542817,0.58845973,0.06397236,0.075713664
70,0.2596908,2.551057e-05,2.435263e-07,1.0871863e-06,2.540392e-25,0.24512543,0.002593566,0.61585355,0.052023396,0.08827548
71,0.24452847,8.1343904e-05,1.7149517e-07,1.1308853e-06,9.974853e-24,0.22856365,0.0058561815,0.6496107,0.037979417,0.12386375
72,0.23507789,0.00029102108,3.4111216e-07,1.0292872e-06,1.4977247e-20,0.20356561,0.010966298,0.65073997,0.052163612,0.15914024
73,0.18351474,0.0002164749,4.0689267e-07,9.833965e-07,9.806607e-26,0.19527179,0.012383416,0.6486807,0.083961084,0.17058632
74,0.15151426,0.0007504627,4.4770488e-07,8.3760716e-07,5.0912196e-23,0.18712175,0.019458894,0.6312288,0.13190094,0.17888123
75,0.13083991,0.007209409,3.7774672e-07,7.805377e-07,4.124024e-20,0.1859683,0.033765003,0.6483759,0.15747868,0.21398729
76,0.21661808,0.016228013,2.4499337e-07,8.383303e-07,4.8859e-22,0.16461241,0.027472092,0.654446,0.15552099,0.22530463
77,0.31204164,0.04497619,4.5933706e-07,1.0381715e-06,4.481827e-22,0.14589418,0.037731122,0.6682086,0.14608866,0.1965717
78,0.2832162,0.070216805,1.284571e-06,1.1011101e-06,5.7676143e-22,0.2198323,0.08746006,0.65545297,0.167986,0.18304525
79,0.2619481,0.04074945,1.1223029e-06,9.4018463e-07,1.0287529e-22,0.23887615,0.0748618,0.62173426,0.14771113,0.17547087
80,0.24761036,0.044004675,1.3286138e-06,5.950524e-07,1.0426057e-19,0.16986246,0.085391514,0.5984336,0.117107436,0.14526433
81,0.3473568,0.08587891,9.886917e-07,4.3622376e-07,1.8362012e-18,0.19930825,0.11723958,0.5759422,0.14619999,0.16412956
82,0.4117972,0.062131666,5.5005023e-07,4.4605645e-07,9.334238e-21,0.20128185,0.10576581,0.54338264,0.17465878,0.17989057
83,0.45364273,0.05967582,6.1312113e-07,3.6721187e-07,6.4377497e-22,0.20703584,0.20468324,0.52215844,0.2891773,0.20988177
84,0.4324656,0.017630616,3.685088e-07,3.3643917e-07,7.0462104e-26,0.21426843,0.16591662,0.5573871,0.39068696,0.21025197
85,0.43021134,0.015275051,6.14703e-07,4.221124e-07,1.07268605e-26,0.23001294,0.087094985,0.5906463,0.40378487,0.22608331
86,0.43687853,0.02795995,7.853058e-07,5.888989e-07,8.604729e-25,0.25640088,0.08078041,0.6177815,0.194674,0.23941457
87,0.4555181,0.03739395,9.872801e-07,6.636175e-07,3.4935238e-24,0.23403813,0.08048264,0.59150034,0.2085359,0.23090401
88,0.4432065,0.04286849,3.4902237e-06,6.8598365e-07,4.9457735e-23,0.24691235,0.062163807,0.56826305,0.24125944,0.21772353
89,0.4291208,0.048714776,5.1220654e-06,6.2803986e-07,4.770077e-23,0.24682035,0.07977972,0.54631114,0.2381655,0.22562605
90,0.42664427,0.04816648,8.0583695e-06,4.996195e-07,2.2573164e-26,0.27564812,0.12465303,0.5671006,0.33854687,0.23464401
91,0.4293447,0.0564841,1.0359628e-05,5.028729e-07,3.1074146e-26,0.37225786,0.1822054,0.592,0.46952012,0.2593031
92,0.4333656,0.058376826,4.241816e-06,6.41636e-07,4.572075e-28,0.35288495,0.1752837,0.5316302,0.40016407,0.266364
93,0.4636301,0.11506807,2.309224e-06,5.185979e-07,3.06611e-25,0.34284377,0.14816597,0.548911,0.3566841,0.28582072
94,0.44330654,0.091244,1.7896135e-06,3.6197312e-07,1.0431677e-17,0.3503321,0.14554678,0.5994475,0.37371024,0.2281489
95,0.43393627,0.03731934,1.0937047e-06,3.6325574e-07,1.4060173e-19,0.32324883,0.11000964,0.6132753,0.2448846,0.18046571
96,0.43473715,0.16772796,9.677414e-07,3.3896572e-07,2.8056949e-21,0.35321936,0.16592953,0.6134452,0.31798387,0.19736226
97,0.42308107,0.34238273,5.1803295e-07,3.693462e-07,2.9646386e-20,0.34203774,0.29198262,0.58724976,0.40291283,0.22107388
98,0.43686497,0.22566687,2.1014512e-07,5.0106627e-07,2.633207e-19,0.29199165,0.24649797,0.568139,0.28229672,0.20683947
99,0.4573486,0.3633119,1.386891e-07,4.6580232e-07,2.8345127e-15,0.26251483,0.25944644,0.4978842,0.26670632,0.2079846
100,0.41515374,0.48630434,8.010238e-08,4.2040782e-07,6.127423e-12,0.25884682,0.13173531,0.31547397,0.14480978,0.21102726
101,0.4136197,0.5340131,9.518147e-08,3.3772602e-07,6.9757985e-13,0.30608064,0.09278605,0.38983586,0.20147325,0.21847214
102,0.42784876,0.35721055,8.3561744e-08,3.161018e-07,3.0867437e-16,0.31403598,0.0962522,0.54686224,0.25492096,0.2356844
103,0.39860517,0.4426991,9.453321e-08,3.5681146e-07,4.3737957e-16,0.3091978,0.084104925,0.5895454,0.1738653,0.2399256
104,0.398669,0.7352732,2.2064454e-07,3.6502962e-07,3.9686069e-13,0.2887318,0.113391966,0.6309734,0.1715639,0.21317394
105,0.39191866,0.7946491,9.906996e-08,3.8445063e-07,2.975143e-11,0.29309243,0.06806531,0.6759323,0.12889817,0.21851672
106,0.38972944,0.84121424,6.980927e-08,4.1993255e-07,4.688205e-11,0.30579737,0.067563,0.6752987,0.12695996,0.1910863
107,0.40442848,0.9045943,7.885826e-08,4.5764145e-07,4.4061612e-11,0.33245504,0.0822427,0.6792221,0.11598958,0.18780835
108,0.37439308,0.7704701,5.446954e-08,3.4793388e-07,6.586008e-14,0.28629696,0.039675888,0.62650895,0.05974429,0.17099762
109,0.3944567,0.7310208,1.7467643e-07,3.429865e-07,4.107044e-13,0.31629178,0.061601453,0.65009594,0.10804303,0.19254299
110,0.38954952,0.726733,4.5387608e-07,5.0705876e-07,3.220783e-11,0.31505835,0.12086248,0.6545861,0.25813454,0.18106794
111,0.38526317,0.6584471,9.1662633e-07,8.915303e-07,3.4659453e-10,0.3320964,0.13355888,0.66227114,0.32395953,0.18888937
112,0.39533016,0.8325093,2.166824e-06,1.1407368e-06,1.17133396e-07,0.33185145,0.16278096,0.6630894,0.29781708,0.19181429
113,0.37040395,0.84124,1.2214159e-06,1.8266081e-06,4.191823e-08,0.3359345,0.1289446,0.69884276,0.14941618,0.17214252
114,0.36619672,0.7691645,4.699031e-07,2.3942227e-06,1.1678389e-08,0.31668213,0.12240965,0.6772856,0.040023856,0.15772301
115,0.35004976,0.7031254,4.514289e-07,2.3074078e-06,1.5376438e-09,0.30790886,0.08374511,0.70311457,0.01737805,0.12563209
116,0.3040289,0.47500062,2.0130534e-07,1.9193835e-06,1.4501487e-11,0.30060723,0.01625284,0.66819733,0.0048906333,0.11080593
117,0.32700026,0.60225683,3.381295e-07,1.9653837e-06,1.00371926e-10,0.3084189,0.046602283,0.70279866,0.011325414,0.11852803
118,0.33598357,0.7460635,9.4803846e-07,1.7908632e-06,3.313163e-10,0.31942067,0.052583806,0.73160255,0.028852744,0.1496686
119,0.33580345,0.7413012,2.4418891e-06,2.742932e-06,9.8350555e-12,0.31283727,0.058938153,0.73931485,0.06605125,0.15493572
120,0.30712405,0.665559,4.4656945e-06,2.808059e-06,8.086582e-15,0.2923314,0.039223325,0.70135486,0.14826259,0.1325155
121,0.35665885,0.5889763,6.440438e-06,2.7216333e-06,2.8223058e-14,0.30564222,0.054476723,0.6986644,0.13640618,0.13642347
122,0.3728692,0.65295607,1.3035802e-05,2.6954438e-06,9.512285e-12,0.3051878,0.083409965,0.64185745,0.14063297,0.13657019
123,0.3303302,0.6506819,2.2327245e-05,3.0156739e-06,2.2110914e-10,0.29645786,0.059547596,0.60953814,0.1650696,0.14677504
124,0.2616852,0.43912655,2.316849e-05,1.7710427e-06,3.7692655e-10,0.31267285,0.036556255,0.5587542,0.21255593,0.1517478
125,0.31430683,0.54759324,9.77374e-05,2.0073765e-06,1.154891e-07,0.34810776,0.08427331,0.686974,0.2629191,0.17555583
126,0.36311206,0.6642406,0.0017162992,2.1523378e-05,0.00013248225,0.35716063,0.7108839,0.8218099,0.60697585,0.20175856
127,0.43348098,0.70003784,0.007500784,0.00043717705,0.00064648665,0.36877447,0.82021904,0.7728153,0.6809931,0.20797636
128,0.5462117,0.89985293,3.1494174e-10,9.003505e-07,3.1586812e-06,0.287019,0.111024536,0.3162201,0.0001566092,0.21917872
129,0.39556375,0.9277508,1.2106194e-14,1.0623356e-09,1.1468903e-08,0.18512796,0.102294326,0.22990134,2.7606395e-05,0.1630312
130,0.3678488,0.90553427,3.9936612e-15,5.2767263e-10,1.1905045e-08,0.19795352,0.092748195,0.2583705,1.6801074e-05,0.16897313
131,0.46054995,0.90469277,1.8637827e-15,5.760855e-10,1.39288705e-08,0.25132278,0.026923258,0.28200686,1.3809425e-05,0.24346545
132,0.5201324,0.89488345,3.94691e-14,3.6837153e-09,1.3367833e-07,0.28686446,0.020661667,0.2932008,0.00010520601,0.31438327
133,0.40876985,0.8946496,5.181608e-14,3.084071e-09,3.5060458e-07,0.2452854,0.034260303,0.28244212,0.00023599109,0.18642049
134,0.36507288,0.904183,9.429212e-15,1.4689074e-09,2.985158e-07,0.24970995,0.01997863,0.29169923,8.7145265e-05,0.18684633
135,0.41561332,0.89967304,1.4695061e-14,2.1882063e-09,6.274436e-07,0.2933728,0.066654764,0.30207106,0.0007274938,0.2448045
136,0.41288602,0.9048896,3.1759664e-13,3.5281844e-09,1.4580546e-06,0.29006812,0.20976646,0.27377403,0.008571231,0.24999702
137,0.4580028,0.89515114,2.327801e-13,3.9374606e-09,2.0959822e-06,0.30273277,0.12207942,0.2833896,0.0034283835,0.27294746
138,0.4518684,0.8958487,2.8559574e-13,4.926621e-09,2.547713e-06,0.29707277,0.05291211,0.24893205,0.00075119967,0.22453053
139,0.47181264,0.90169823,4.4497273e-13,4.5652873e-09,2.9526564e-06,0.30507284,0.027565008,0.25758144,0.00030189272,0.23956615
140,0.46779895,0.89697117,3.076738e-13,3.2461958e-09,2.8377392e-06,0.30815262,0.0068655233,0.268766,4.1061794e-05,0.23923348
141,0.4735163,0.91127324,2.4389622e-12,2.188749e-09,3.6964395e-06,0.31513557,0.018836267,0.3584371,0.00028694543,0.2462769
142,0.49788266,0.9074726,1.5337174e-11,2.1756008e-09,3.1863754e-05,0.31579518,0.055126417,0.45957994,0.0014454176,0.23608579
143,0.48474953,0.9165478,3.386062e-11,2.0360333e-09,0.0002898962,0.3177381,0.055495106,0.53767747,0.0014359101,0.23448332
144,0.48944503,0.89824986,9.1085534e-10,1.4155123e-09,0.0010075959,0.32176173,0.24060358,0.62839067,0.008371685,0.25428697
145,0.49471593,0.8885452,1.1114106e-09,8.524716e-10,0.007395393,0.32543176,0.16833338,0.6259904,0.0044512185,0.26852334
146,0.48840797,0.86407727,1.0604805e-10,5.717779e-10,0.012074888,0.3283836,0.060229108,0.68366504,0.0007704448,0.22876805
147,0.49611112,0.8772156,2.7085525e-11,6.0014005e-10,0.006311194,0.34168226,0.05601903,0.6963742,0.0009626797,0.2401578
148,0.46675694,0.90490854,3.709641e-13,5.904437e-10,0.0002808071,0.34117857,0.022207089,0.6665279,0.00024599678,0.2141314
149,0.48556674,0.8537041,6.371274e-14,4.955929e-10,4.5285748e-07,0.34893075,0.034140334,0.66139853,0.00053954,0.22754169
150,0.4418277,0.85842115,4.0653302e-14,6.6995803e-10,7.637503e-09,0.34576428,0.062511496,0.6597373,0.0015596027,0.2754013
151,0.4647111,0.8691208,3.9814865e-14,8.8777036e-10,1.2382571e-08,0.3407186,0.06756576,0.66832286,0.0013595484,0.23659495
152,0.5142603,0.86856955,4.2575316e-13,1.0482101e-09,3.944903e-09,0.34393343,0.14519265,0.6660445,0.00667695,0.23835088
153,0.5097216,0.8757433,3.361727e-13,1.4989506e-09,2.8365026e-08,0.34250897,0.13855307,0.67510974,0.0061397594,0.26484486
154,0.4384712,0.9019413,1.5856702e-13,1.9832245e-09,1.5275135e-07,0.36315608,0.10717057,0.69479406,0.0036471288,0.24409972
155,0.39738327,0.8926231,4.1326531e-13,2.4040125e-09,2.641578e-07,0.36378494,0.12998974,0.699637,0.0059894444,0.24725084
156,0.35853213,0.88710904,1.8832455e-13,4.722421e-09,7.3997962e-06,0.32180366,0.035880912,0.7082442,0.0036060319,0.20341386
157,0.36429793,0.87190837,4.6408076e-13,7.641568e-09,4.4604294e-06,0.30753067,0.046065163,0.69641376,0.0053163464,0.18574291
158,0.39468154,0.8914941,1.1715914e-12,9.350599e-09,7.0967167e-06,0.3109843,0.07607191,0.69442284,0.014107252,0.17085983
159,0.4139685,0.9380139,1.6441233e-12,6.849845e-09,5.2126134e-06,0.3160254,0.08148018,0.6910589,0.012702162,0.15000857
160,0.46233806,0.9198163,3.8387973e-12,2.0314754e-09,1.7035218e-07,0.3464416,0.24905522,0.6890356,0.019036999,0.17860152
161,0.46210355,0.8010804,5.126357e-12,1.3555562e-09,3.386616e-08,0.3626069,0.19972393,0.7035804,0.020602964,0.17190407
162,0.440371,0.63160914,5.6783545e-12,1.1624158e-09,3.8831356e-09,0.37554398,0.12173875,0.69025785,0.019453736,0.20666969
163,0.4171422,0.6600717,7.4361906e-12,9.607823e-10,6.504101e-11,0.37151927,0.13759945,0.70134395,0.018266877,0.1888694
164,0.42120823,0.5701526,5.28235e-12,7.756811e-10,1.3188407e-10,0.35946378,0.15964225,0.7372469,0.005796841,0.13643973
165,0.39734337,0.6415663,6.4126347e-12,6.664049e-10,5.683599e-12,0.3575605,0.19598663,0.7308942,0.006510571,0.13947044
166,0.38917956,0.528745,8.4160925e-12,6.7019706e-10,5.611692e-10,0.37216827,0.19054545,0.73005027,0.0138364835,0.16827475
167,0.39119682,0.5064239,1.0184638e-11,6.715893e-10,3.936036e-08,0.37955913,0.23029645,0.7307542,0.015248492,0.18958195
168,0.3703606,0.46158206,3.290389e-11,1.48038e-09,5.3338523e-12,0.38710007,0.31572604,0.7145684,0.021814825,0.17394905
169,0.3979577,0.57058495,4.362135e-11,1.4787377e-09,1.1862765e-09,0.3685455,0.33778757,0.7251508,0.027626524,0.18282838
170,0.4993559,0.54273814,2.799749e-11,1.201128e-09,2.2856462e-07,0.37855825,0.36258027,0.75619906,0.037175175,0.20475344
171,0.40093595,0.5584657,3.514687e-11,1.6277785e-09,1.01471915e-08,0.387507,0.30741197,0.75024986,0.040776137,0.19957496
172,0.33209535,0.758399,3.9184347e-11,2.6392541e-09,3.2032347e-06,0.36486673,0.32908157,0.7442316,0.058877792,0.21864825
173,0.3602649,0.71271455,6.828796e-11,4.143925e-09,4.7726867e-09,0.34884802,0.23289254,0.71542656,0.057150483,0.20204535
174,0.3589447,0.5740327,1.2390378e-10,6.5224186e-09,1.1524841e-12,0.4350021,0.21732537,0.6679337,0.08640968,0.1792355
175,0.37352476,0.49449167,2.1037223e-10,6.6474986e-09,2.401881e-13,0.48273602,0.2447429,0.6544779,0.10645362,0.17083937
176,0.3715668,0.34705815,4.5293688e-10,5.856223e-09,1.1376518e-17,0.34550095,0.13418438,0.6796587,0.062077325,0.16235776
177,0.35159177,0.2281925,5.8042554e-10,4.55419e-09,4.006807e-19,0.1777448,0.08786113,0.71429515,0.06817802,0.14815249
178,0.35635662,0.25028032,4.892234e-10,2.3774647e-09,6.1141677e-21,0.17067282,0.08935342,0.7264833,0.095115036,0.1750188
179,0.33935887,0.0938454,6.280579e-10,1.6064163e-09,5.9962496e-22,0.14522266,0.10910638,0.72442293,0.11573532,0.16518399
180,0.33870032,0.12510222,3.9671297e-10,1.7201098e-09,8.911525e-19,0.17569678,0.1016456,0.6687937,0.14085019,0.15736115
181,0.37980717,0.023449698,3.5840916e-10,1.6193741e-09,3.3918105e-21,0.23012286,0.024674004,0.6203606,0.13644701,0.17567201
182,0.41906062,0.0054618437,3.2904096e-10,2.0567041e-09,7.0103794e-22,0.1164875,0.0063349823,0.6800644,0.11612054,0.14491501
183,0.43770972,0.0010020866,3.8809342e-10,2.2050448e-09,7.942743e-21,0.05155616,0.004049685,0.6878205,0.13293283,0.1279345
184,0.42938527,0.00010604613,1.0188145e-09,2.8556688e-09,3.1985923e-25,0.032276623,0.0015248749,0.6980801,0.113310516,0.15642329
185,0.4322941,0.00016473321,2.1228452e-09,3.5532866e-09,9.093261e-25,0.023399848,0.0041240607,0.68782324,0.10861057,0.1547272
186,0.39079723,0.0001713992,2.5264864e-09,4.0886614e-09,5.4081986e-22,0.008433584,0.0071069864,0.66845036,0.11637301,0.13022354
187,0.3703304,0.0003728244,3.8299395e-09,4.3588373e-09,5.483645e-24,0.0037285255,0.0045309733,0.68534,0.109080836,0.08558644
188,0.43047625,0.0006634437,4.414729e-09,3.1896628e-09,3.870803e-23,0.002999341,0.0042744502,0.67268413,0.12015836,0.053576823
189,0.42004967,5.8549804e-06,9.155726e-09,2.7919873e-09,4.4942302e-26,0.0023516237,0.0010334896,0.67746514,0.15914138,0.03055795
190,0.42214662,4.020924e-07,3.8399698e-08,2.0280686e-09,6.9740904e-33,0.0035284597,0.00028487327,0.6694881,0.21698111,0.015829679
191,0.42277557,1.18354976e-07,5.9899584e-08,1.9544708e-09,1.6585387e-35,0.009656964,6.3129664e-05,0.6798527,0.23209198,0.011122626
192,0.3549376,1.9750717e-08,8.4210704e-08,2.5657443e-09,8.787682e-38,0.014022541,1.8001021e-05,0.61114293,0.1561111,0.0073478925
193,0.30957317,7.832327e-08,1.4567979e-07,2.861721e-09,4.6963767e-37,0.011976019,7.121655e-05,0.5888656,0.14560536,0.004129895
194,0.3559381,2.1519874e-07,2.0984231e-07,3.0249676e-09,4.0329443e-38,0.010890805,0.0003039939,0.5884302,0.1389064,0.0028985995
195,0.4271286,8.292902e-08,2.2049036e-07,3.3530247e-09,3.11637e-38,0.012613702,0.00030060977,0.540733,0.14578205,0.0022041553
196,0.40492094,5.136551e-07,7.681583e-08,5.0183977e-09,0.0,0.01917977,0.0004145658,0.49066287,0.16530049,0.0020906585
197,0.34947655,1.1368711e-07,4.937027e-08,5.87698e-09,0.0,0.028493304,0.00018887327,0.4921788,0.122653894,0.0024031333
